commercial_area,time,total_sales
동대문중앙새마을금고본점,06-11,29769889.0
동대문중앙새마을금고본점,11-14,87573109.0
동대문중앙새마을금고본점,14-17,154032102.0
동대문중앙새마을금고본점,17-21,119248975.0
동대문중앙새마을금고본점,21-24,73059200.0
동대문패션타운 관광특구,00-06,5601272482.0
동대문패션타운 관광특구,06-11,5194115488.0
동대문패션타운 관광특구,11-14,22791948709.0
동대문패션타운 관광특구,14-17,11370013238.0
동대문패션타운 관광특구,17-21,27711590253.0
동대문패션타운 관광특구,21-24,13197043594.0
동대부고,00-06,45690336.0
동대부고,06-11,444976771.0
동대부고,11-14,1846057823.0
동대부고,14-17,800740942.0
동대부고,17-21,1626630488.0
동대부고,21-24,539805492.0
동대부여고,00-06,60884195.0
동대부여고,06-11,310047187.0
동대부여고,11-14,924558503.0
동대부여고,14-17,476732528.0
동대부여고,17-21,2099542025.0
동대부여고,21-24,854421824.0
동묘시장(동묘벼룩시장),00-06,353881372.0
동묘시장(동묘벼룩시장),06-11,233611674.0
동묘시장(동묘벼룩시장),11-14,2278110777.0
동묘시장(동묘벼룩시장),14-17,1393900706.0
동묘시장(동묘벼룩시장),17-21,2381854405.0
동묘시장(동묘벼룩시장),21-24,622911546.0
동묘앞역 2번,00-06,246579410.0
동묘앞역 2번,06-11,71323035.0
동묘앞역 2번,11-14,427469996.0
동묘앞역 2번,14-17,233724503.0
동묘앞역 2번,17-21,1051297701.0
동묘앞역 2번,21-24,547702759.0
동묘앞역 3번,00-06,19644598.0
동묘앞역 3번,06-11,29936665.0
동묘앞역 3번,11-14,252022410.0
동묘앞역 3번,14-17,164806740.0
동묘앞역 3번,17-21,148121576.0
동묘앞역 3번,21-24,34228904.0
동묘앞역(동묘),00-06,962881338.0
동묘앞역(동묘),06-11,541137970.0
동묘앞역(동묘),11-14,3588926149.0
동묘앞역(동묘),14-17,2673461829.0
동묘앞역(동묘),17-21,5481796192.0
동묘앞역(동묘),21-24,2216155560.0
동문시장,00-06,4115410.0
동문시장,06-11,19942700.0
동문시장,11-14,670300563.0
동문시장,14-17,372792862.0
동문시장,17-21,479091285.0
동문시장,21-24,86491985.0
동부시장,00-06,1263370.0
동부시장,06-11,59155417.0
동부시장,11-14,1032476877.0
동부시장,14-17,237357785.0
동부시장,17-21,1070188278.0
동부시장,21-24,293281545.0
동북프라자,00-06,52626214.0
동북프라자,06-11,5682716.0
동북프라자,11-14,185437107.0
동북프라자,14-17,138606720.0
동북프라자,17-21,435309258.0
동북프라자,21-24,238837000.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",00-06,729773810.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",06-11,927826100.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",11-14,8304168298.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",14-17,6591683961.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",17-21,18638937196.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",21-24,4425603458.0
동의보감타워,00-06,115511158.0
동의보감타워,06-11,196833703.0
동의보감타워,11-14,1552535056.0
동의보감타워,14-17,745506535.0
동의보감타워,17-21,2696520176.0
동의보감타워,21-24,744851088.0
동의초등학교,00-06,5833793.0
동의초등학교,06-11,11531438.0
동의초등학교,11-14,56084641.0
동의초등학교,14-17,68683833.0
동의초등학교,17-21,268579974.0
동의초등학교,21-24,155897436.0
동일여자고등학교,00-06,105799159.0
동일여자고등학교,06-11,161529234.0
동일여자고등학교,11-14,1585220611.0
동일여자고등학교,14-17,519236006.0
동일여자고등학교,17-21,1473009795.0
동일여자고등학교,21-24,462607988.0
동작구자원봉사센터,00-06,999205.0
동작구자원봉사센터,06-11,0.0
동작구자원봉사센터,11-14,0.0
동작구자원봉사센터,14-17,4108256.0
동작구자원봉사센터,17-21,34059880.0
동작구자원봉사센터,21-24,20229254.0
동진시장,00-06,0.0
동진시장,06-11,161071.0
동진시장,11-14,21273824.0
동진시장,14-17,48821048.0
동진시장,17-21,43767013.0
동진시장,21-24,323334.0
동평화시장,00-06,555379803.0
동평화시장,06-11,554688681.0
동평화시장,11-14,641039553.0
동평화시장,14-17,146256600.0
동평화시장,17-21,227191613.0
동평화시장,21-24,386096885.0
동화동 골목형상점가,00-06,377974928.0
동화동 골목형상점가,06-11,131775172.0
동화동 골목형상점가,11-14,1670669616.0
동화동 골목형상점가,14-17,660614771.0
동화동 골목형상점가,17-21,2409960040.0
동화동 골목형상점가,21-24,1185040289.0
두산초등학교,00-06,2109600.0
두산초등학교,06-11,297422375.0
두산초등학교,11-14,1105430017.0
두산초등학교,14-17,313672521.0
두산초등학교,17-21,1509502699.0
두산초등학교,21-24,463988010.0
둔촌2동주민센터,00-06,85822449.0
둔촌2동주민센터,06-11,180424352.0
둔촌2동주민센터,11-14,1466648853.0
둔촌2동주민센터,14-17,791016881.0
둔촌2동주민센터,17-21,2523981847.0
둔촌2동주민센터,21-24,725760757.0
둔촌고등학교(둔촌중학교),00-06,11604037.0
둔촌고등학교(둔촌중학교),06-11,45786335.0
둔촌고등학교(둔촌중학교),11-14,256393206.0
둔촌고등학교(둔촌중학교),14-17,41169718.0
둔촌고등학교(둔촌중학교),17-21,118372918.0
둔촌고등학교(둔촌중학교),21-24,64296147.0
둔촌동역 1번(한산중학교),00-06,92026595.0
둔촌동역 1번(한산중학교),06-11,349941342.0
둔촌동역 1번(한산중학교),11-14,5006075860.0
둔촌동역 1번(한산중학교),14-17,1769358194.0
둔촌동역 1번(한산중학교),17-21,4554234207.0
둔촌동역 1번(한산중학교),21-24,830880879.0
둔촌동역 3번(성내3동주민센터),00-06,210866958.0
둔촌동역 3번(성내3동주민센터),06-11,399915734.0
둔촌동역 3번(성내3동주민센터),11-14,1941391755.0
둔촌동역 3번(성내3동주민센터),14-17,899617990.0
둔촌동역 3번(성내3동주민센터),17-21,2525535646.0
둔촌동역 3번(성내3동주민센터),21-24,1042636478.0
둔촌동역 4번,00-06,198491268.0
둔촌동역 4번,06-11,46369154.0
둔촌동역 4번,11-14,361781635.0
둔촌동역 4번,14-17,190349531.0
둔촌동역 4번,17-21,690435393.0
둔촌동역 4번,21-24,426163838.0
둔촌역,00-06,2300687901.0
둔촌역,06-11,2974463034.0
둔촌역,11-14,12523784337.0
둔촌역,14-17,6687290465.0
둔촌역,17-21,18681889754.0
둔촌역,21-24,8184392138.0
둔촌역전통시장,00-06,378886726.0
둔촌역전통시장,06-11,51550153.0
둔촌역전통시장,11-14,762921604.0
둔촌역전통시장,14-17,740753262.0
둔촌역전통시장,17-21,3791015422.0
둔촌역전통시장,21-24,2423089231.0
등나무근린공원,00-06,802492513.0
등나무근린공원,06-11,1783012229.0
등나무근린공원,11-14,6762110823.0
등나무근린공원,14-17,4610473339.0
등나무근린공원,17-21,8200590362.0
등나무근린공원,21-24,3083607357.0
등마루시장,00-06,550256.0
등마루시장,06-11,10481708.0
등마루시장,11-14,332160499.0
등마루시장,14-17,44466670.0
등마루시장,17-21,432035873.0
등마루시장,21-24,152065292.0
등촌1동주민센터,00-06,177257047.0
등촌1동주민센터,06-11,470862515.0
등촌1동주민센터,11-14,7136656264.0
등촌1동주민센터,14-17,1603503323.0
등촌1동주민센터,17-21,5316088033.0
등촌1동주민센터,21-24,1343752733.0
등촌3동주민센터,00-06,309511031.0
등촌3동주민센터,06-11,695087475.0
등촌3동주민센터,11-14,4682044808.0
등촌3동주민센터,14-17,2375327770.0
등촌3동주민센터,17-21,5734857538.0
등촌3동주민센터,21-24,1860852488.0
등촌역,00-06,2913498707.0
등촌역,06-11,1209004746.0
등촌역,11-14,8434842875.0
등촌역,14-17,4236507646.0
등촌역,17-21,16375436547.0
등촌역,21-24,8632738570.0
등촌역 1번,00-06,178044934.0
등촌역 1번,06-11,3614941.0
등촌역 1번,11-14,206786739.0
등촌역 1번,14-17,20502327.0
등촌역 1번,17-21,810918595.0
등촌역 1번,21-24,1013167489.0
등촌역 4번,00-06,0.0
등촌역 4번,06-11,929812.0
등촌역 4번,11-14,48544737.0
등촌역 4번,14-17,12801724.0
등촌역 4번,17-21,20229405.0
등촌역 4번,21-24,532013.0
디지털단지오거리,00-06,315080516.0
디지털단지오거리,06-11,322675618.0
디지털단지오거리,11-14,927336089.0
디지털단지오거리,14-17,782860734.0
디지털단지오거리,17-21,1721322934.0
디지털단지오거리,21-24,618891117.0
떡전교사거리,00-06,43760717.0
떡전교사거리,06-11,33046109.0
떡전교사거리,11-14,373144289.0
떡전교사거리,14-17,114724467.0
떡전교사거리,17-21,373086167.0
떡전교사거리,21-24,264206142.0
뚝도시장,00-06,598079585.0
뚝도시장,06-11,79867719.0
뚝도시장,11-14,1821790839.0
뚝도시장,14-17,1115851425.0
뚝도시장,17-21,6758973305.0
뚝도시장,21-24,3937046454.0
뚝섬역,00-06,1734969240.0
뚝섬역,06-11,3298946660.0
뚝섬역,11-14,27367011435.0
뚝섬역,14-17,10076887561.0
뚝섬역,17-21,28445857230.0
뚝섬역,21-24,13686958676.0
뚝섬역교차로,00-06,85306245.0
뚝섬역교차로,06-11,220186394.0
뚝섬역교차로,11-14,1796418401.0
뚝섬역교차로,14-17,586319273.0
뚝섬역교차로,17-21,1197955273.0
뚝섬역교차로,21-24,566344403.0
뚝섬역상점가,00-06,529864987.0
뚝섬역상점가,06-11,847878579.0
뚝섬역상점가,11-14,9885384683.0
뚝섬역상점가,14-17,2243637081.0
뚝섬역상점가,17-21,6809987959.0
뚝섬역상점가,21-24,2370786158.0
뚝섬유원지역 1번,00-06,877845.0
뚝섬유원지역 1번,06-11,819594.0
뚝섬유원지역 1번,11-14,440410819.0
뚝섬유원지역 1번,14-17,111216834.0
뚝섬유원지역 1번,17-21,785532662.0
뚝섬유원지역 1번,21-24,86801696.0
뜸부기어린이공원,00-06,246477168.0
뜸부기어린이공원,06-11,27571086.0
뜸부기어린이공원,11-14,308825442.0
뜸부기어린이공원,14-17,115073883.0
뜸부기어린이공원,17-21,905033292.0
뜸부기어린이공원,21-24,895086023.0
러스크서울병원,00-06,7311611.0
러스크서울병원,06-11,191279547.0
러스크서울병원,11-14,1253280459.0
러스크서울병원,14-17,875526619.0
러스크서울병원,17-21,2901050523.0
러스크서울병원,21-24,508292431.0
로데오거리상점가,00-06,11700055083.0
로데오거리상점가,06-11,1074350013.0
로데오거리상점가,11-14,7890525424.0
로데오거리상점가,14-17,5509374442.0
로데오거리상점가,17-21,21862789560.0
로데오거리상점가,21-24,19170439629.0
롯데백화점(시청광장 지하쇼핑센터),00-06,18355601.0
롯데백화점(시청광장 지하쇼핑센터),06-11,2246089419.0
롯데백화점(시청광장 지하쇼핑센터),11-14,5699597046.0
롯데백화점(시청광장 지하쇼핑센터),14-17,2149852027.0
롯데백화점(시청광장 지하쇼핑센터),17-21,3049391157.0
롯데백화점(시청광장 지하쇼핑센터),21-24,657591299.0
르네상스호텔사거리,00-06,1466519865.0
르네상스호텔사거리,06-11,3106197101.0
르네상스호텔사거리,11-14,20540430400.0
르네상스호텔사거리,14-17,3874546537.0
르네상스호텔사거리,17-21,7547612643.0
르네상스호텔사거리,21-24,3807659730.0
리움미술관,00-06,268330.0
리움미술관,06-11,85465202.0
리움미술관,11-14,2194683333.0
리움미술관,14-17,1291705758.0
리움미술관,17-21,2579581480.0
리움미술관,21-24,400500004.0
마곡역(마곡),00-06,397011066.0
마곡역(마곡),06-11,284526368.0
마곡역(마곡),11-14,15370400243.0
마곡역(마곡),14-17,2926166356.0
마곡역(마곡),17-21,22071989647.0
마곡역(마곡),21-24,6687359030.0
마들역,00-06,191131323.0
마들역,06-11,1425006173.0
마들역,11-14,3988661783.0
마들역,14-17,3082343054.0
마들역,17-21,6864241544.0
마들역,21-24,2022855877.0
마장역 2번,00-06,697679627.0
마장역 2번,06-11,371509404.0
마장역 2번,11-14,3094766616.0
마장역 2번,14-17,1695338494.0
마장역 2번,17-21,5796134593.0
마장역 2번,21-24,2099955374.0
마장역 3번,00-06,334255801.0
마장역 3번,06-11,577206996.0
마장역 3번,11-14,1998952035.0
마장역 3번,14-17,995377259.0
마장역 3번,17-21,2394157982.0
마장역 3번,21-24,1444124097.0
마장축산물시장,00-06,44483521.0
마장축산물시장,06-11,803889134.0
마장축산물시장,11-14,3224860759.0
마장축산물시장,14-17,2432304409.0
마장축산물시장,17-21,9160445406.0
마장축산물시장,21-24,3020914118.0
마천1치안센터,00-06,32855604.0
마천1치안센터,06-11,22900403.0
마천1치안센터,11-14,263000205.0
마천1치안센터,14-17,30705265.0
마천1치안센터,17-21,65128580.0
마천1치안센터,21-24,55315598.0
마천시장,00-06,8263316.0
마천시장,06-11,34937948.0
마천시장,11-14,325491094.0
마천시장,14-17,312977727.0
마천시장,17-21,535893963.0
마천시장,21-24,63957651.0
마천역(마천초등학교),00-06,463519107.0
마천역(마천초등학교),06-11,499362734.0
마천역(마천초등학교),11-14,2457971773.0
마천역(마천초등학교),14-17,1643931605.0
마천역(마천초등학교),17-21,4842384720.0
마천역(마천초등학교),21-24,1772629002.0
마천중앙시장,00-06,158355311.0
마천중앙시장,06-11,409182012.0
마천중앙시장,11-14,2298763316.0
마천중앙시장,14-17,2646420294.0
마천중앙시장,17-21,4752721759.0
마천중앙시장,21-24,986056330.0
마포FM,00-06,1960424.0
마포FM,06-11,30151696.0
마포FM,11-14,647800527.0
마포FM,14-17,121985927.0
마포FM,17-21,473158906.0
마포FM,21-24,84686265.0
마포경찰서,00-06,0.0
마포경찰서,06-11,5425456.0
마포경찰서,11-14,418245667.0
마포경찰서,14-17,63015006.0
마포경찰서,17-21,343695095.0
마포경찰서,21-24,96987150.0
마포구청역 1번,00-06,353320913.0
마포구청역 1번,06-11,856964840.0
마포구청역 1번,11-14,3688731803.0
마포구청역 1번,14-17,1756784999.0
마포구청역 1번,17-21,4929797397.0
마포구청역 1번,21-24,1820287954.0
마포구청역 4번,00-06,263489042.0
마포구청역 4번,06-11,235172132.0
마포구청역 4번,11-14,1972054653.0
마포구청역 4번,14-17,792681406.0
마포구청역 4번,17-21,3376015089.0
마포구청역 4번,21-24,1152353789.0
마포구청역 7번,00-06,182274149.0
마포구청역 7번,06-11,400226694.0
마포구청역 7번,11-14,2095192343.0
마포구청역 7번,14-17,1204191630.0
마포구청역 7번,17-21,2806432291.0
마포구청역 7번,21-24,1237100208.0
마포농수산물시장,00-06,0.0
마포농수산물시장,06-11,151328214.0
마포농수산물시장,11-14,709714323.0
마포농수산물시장,14-17,735425199.0
마포농수산물시장,17-21,281643479.0
마포농수산물시장,21-24,6836638.0
마포시장,00-06,167656294.0
마포시장,06-11,206031682.0
마포시장,11-14,4509301759.0
마포시장,14-17,1455133653.0
마포시장,17-21,8553238748.0
마포시장,21-24,4673149462.0
마포역,00-06,288279741.0
마포역,06-11,1374441424.0
마포역,11-14,11190758710.0
마포역,14-17,2385021324.0
마포역,17-21,12034506500.0
마포역,21-24,4141414354.0
마포역 4번,00-06,79003873.0
마포역 4번,06-11,34200898.0
마포역 4번,11-14,383268980.0
마포역 4번,14-17,55906367.0
마포역 4번,17-21,719974305.0
마포역 4번,21-24,535078243.0
만리시장,00-06,2006664.0
만리시장,06-11,7165891.0
만리시장,11-14,245628166.0
만리시장,14-17,91868771.0
만리시장,17-21,412517587.0
만리시장,21-24,82586591.0
만리재,00-06,72111472.0
만리재,06-11,14449318.0
만리재,11-14,110104844.0
만리재,14-17,183891546.0
만리재,17-21,660546168.0
만리재,21-24,257991474.0
만양로상점가,00-06,1098831940.0
만양로상점가,06-11,105252758.0
만양로상점가,11-14,938217893.0
만양로상점가,14-17,587678792.0
만양로상점가,17-21,3645519396.0
만양로상점가,21-24,2922940620.0
말미고개,00-06,175939516.0
말미고개,06-11,49395118.0
말미고개,11-14,1027516418.0
