commercial_area,night_sales,total_shops,night_per_shop,total_sales,night_index
신길새마을금고신길4동지점,21525577.0,210.0,102502.74761904762,357401694.0,0.06022796579134289
보인중학교,359896550.0,720.0,499856.31944444444,5981425528.0,0.06016902631576156
종로4가,612467825.0,984.0,622426.6514227642,10198940081.0,0.060052105428189534
안암역 2번,1247497248.0,1668.0,747900.0287769784,20796278547.0,0.059986561787034716
고덕중학교(고덕2동주민센터),239542018.0,402.0,595875.6666666666,4012170538.0,0.059703847513771856
신길2동우편취급국,463147398.0,702.0,659754.1282051282,7768836147.0,0.059616059501891826
충정로현대아파트,160933947.0,738.0,218067.67886178862,2700492340.0,0.059594298645557355
서대문소방서,224063968.0,324.0,691555.4567901235,3841813421.0,0.05832244917861668
용두사거리,92271384.0,72.0,1281547.0,1584575396.0,0.058230983664724276
선일여고,122721482.0,678.0,181005.13569321533,2113287578.0,0.058071359183468396
연산군묘,71518305.0,72.0,993309.7916666666,1237464189.0,0.057794242157257286
논현로18길,69801192.0,96.0,727095.75,1211811876.0,0.05760068322684106
미아사거리,342731434.0,1188.0,288494.47306397307,6018605158.0,0.056945326201443436
화계중학교,21550749.0,120.0,179589.575,381131942.0,0.05654406420755992
회기역 1번,52355282.0,180.0,290862.6777777778,928207065.0,0.05640474412894066
마천시장,72220967.0,276.0,261670.17028985507,1281521699.0,0.05635563335084816
창동신창시장,277904735.0,954.0,291304.7536687631,4974723872.0,0.055863348831112776
동문시장,90607395.0,228.0,397400.8552631579,1632734805.0,0.055494250947875155
휘문고교사거리,249319495.0,408.0,611077.193627451,4534544154.0,0.054982262060469946
청량리종합시장,170440643.0,324.0,526051.3672839506,3113615537.0,0.054740426675870604
대치역,2245604925.0,1458.0,1540195.4218106996,41261655414.0,0.05442352960560256
남대문시장(자유상가),2286084624.0,3714.0,615531.6704361874,42383115350.0,0.05393856976113013
상도약수골목형상점가,53652827.0,312.0,171964.1891025641,995694304.0,0.05388483873460021
문래역 3번,63635989.0,18.0,3535332.722222222,1184937003.0,0.0537041115594227
을지로2가,797661879.0,1056.0,755361.6278409091,15004378934.0,0.05316193909182699
성수1가1동주민센터,128647794.0,438.0,293716.4246575342,2428969841.0,0.05296393221046995
양평역,339837373.0,462.0,735578.7294372295,6429971258.0,0.05285208274876553
전농중학교,249258679.0,912.0,273309.95504385966,4739058318.0,0.052596668425298754
염창역 2번,155873825.0,120.0,1298948.5416666667,2965636753.0,0.05255998558903751
국민은행방학지점,28240755.0,150.0,188271.7,539054821.0,0.052389393248743435
공릉동 도깨비시장,296173743.0,1620.0,182823.29814814814,5693382914.0,0.052020696214145415
난곡중학교,33120675.0,384.0,86251.7578125,641009107.0,0.05166958571775798
잠실역,8500405296.0,11484.0,740195.5151515151,165175162346.0,0.051462975275869925
문정역 2번,642545367.0,1152.0,557765.0755208334,12547616525.0,0.051208559467830886
영등포전통시장,271739595.0,732.0,371228.9549180328,5324294079.0,0.05103767578725436
서초중학교,143010631.0,294.0,486430.71768707485,2816448281.0,0.050776941996329886
DMC(디지털미디어시티),4505431010.0,7122.0,632607.5554619489,89432520497.0,0.05037799432423616
관악종합시장(신원시장),10173554.0,96.0,105974.52083333333,203089587.0,0.05009392234373887
강남 마이스 관광특구,6885598532.0,4392.0,1567759.2285974498,137653323335.0,0.05002130253871796
누원고등학교,105183403.0,144.0,730440.2986111111,2103088386.0,0.050013781494012775
국기원,462753357.0,228.0,2029619.9868421052,9258054167.0,0.049983867954614875
성미산체육관,204001440.0,462.0,441561.55844155845,4093928267.0,0.049830242909822825
신내역 1번,105974294.0,192.0,551949.4479166666,2135441820.0,0.04962640190309656
개포고등학교,571420586.0,582.0,981822.3127147766,11553203402.0,0.0494599260583502
망원시장,306787596.0,1176.0,260873.806122449,6228609680.0,0.04925458677962945
양천향교역 2번,185413703.0,474.0,391168.14978902956,3773336622.0,0.04913786432913697
롯데백화점(시청광장 지하쇼핑센터),675946900.0,2334.0,289608.78320479864,13820876549.0,0.048907672216268204
중구청(퇴계로4가),310914000.0,846.0,367510.6382978723,6397001843.0,0.04860308119814309
서대문구보건소별관,82215386.0,450.0,182700.85777777777,1703498123.0,0.04826268070974563
답십리역 6번,40426910.0,90.0,449187.8888888889,839757639.0,0.04814116373879154
한국상담대학원대학교,77260906.0,36.0,2146136.277777778,1606180547.0,0.04810225484570012
삼호가든사거리,909747154.0,780.0,1166342.505128205,18937918220.0,0.04803839278592048
영서중학교,8185206.0,48.0,170525.125,171257567.0,0.04779471145937744
낙성대역 5번(관악중학교),1165381.0,72.0,16185.847222222223,24467399.0,0.04762995036783436
용강동주민센터,239045670.0,348.0,686912.8448275862,5024750975.0,0.04757363522875877
한강성심병원,231155257.0,720.0,321048.96805555554,4888706184.0,0.04728352416771054
"이화여대 3,5,7길 상점가",1361869454.0,3420.0,398207.4426900585,29066627443.0,0.046853370129391246
역삼월드메르디앙아파트,5235241.0,48.0,109067.52083333333,111778261.0,0.046835949612778455
홍파초등학교,9920386.0,192.0,51668.677083333336,215226398.0,0.04609279387744992
도봉우체국,83790276.0,264.0,317387.4090909091,1830368328.0,0.04577782226572706
효창동주민센터,71307184.0,282.0,252862.35460992908,1562387939.0,0.0456398710077344
선사초등학교,41678843.0,126.0,330784.4682539682,914020910.0,0.04559944148323696
성수초등학교,866440972.0,2880.0,300847.5597222222,19093317049.0,0.04537927955506187
연신내역 3번,58783092.0,258.0,227841.44186046513,1311862651.0,0.04480887687075406
서울시인재개발원,29614882.0,114.0,259779.66666666666,663982226.0,0.04460191981102819
영등포유통상가,290051660.0,312.0,929652.7564102564,6533510421.0,0.04439445892176377
성수역 골목형상점가,16494542.0,204.0,80855.59803921569,372000000.0,0.044340166666666674
대림상가(청계상가),27171354.0,294.0,92419.57142857143,628861354.0,0.043207224974425765
대진고등학교,156990245.0,792.0,198220.0063131313,3635697977.0,0.04318022178771314
장승배기역 5번,15818134.0,72.0,219696.30555555556,371497382.0,0.04257939562007466
성수2가3동주민센터,97783730.0,522.0,187325.15325670497,2302919126.0,0.04246077462991204
법제교육센터(버들어린이공원),87092298.0,402.0,216647.50746268657,2095978192.0,0.04155210122529748
갈산공원,142517101.0,72.0,1979404.1805555555,3435522270.0,0.04148338732788945
성북초등학교앞,275972188.0,630.0,438051.09206349205,6761543920.0,0.04081496641376545
사근동살곶이상점가,210185634.0,852.0,246696.75352112675,5231286828.0,0.04017857190987884
군자초등학교,16241786.0,72.0,225580.36111111112,406020134.0,0.04000241524968316
영등포구청역 2번,375293202.0,1086.0,345573.8508287293,9421802367.0,0.03983242137560324
서서울 골목형상점가,134058624.0,636.0,210784.0,3367023721.0,0.039815170639838804
남부터미널역 1번,48426539.0,372.0,130178.8682795699,1223827526.0,0.0395697416271384
상왕십리역 6번,88286640.0,210.0,420412.5714285714,2234184868.0,0.03951626441684413
청량리농수산물시장,87811958.0,576.0,152451.31597222222,2237927090.0,0.03923807812702245
성동초등학교,56244881.0,372.0,151195.91666666666,1511473017.0,0.03721196499533673
천동초등학교,27380134.0,216.0,126759.87962962964,745442931.0,0.03673002031593482
한일병원,57473759.0,162.0,354776.2901234568,1572536994.0,0.03654843047845016
불광중학교,12961432.0,354.0,36614.21468926554,357273059.0,0.036278783617994546
신설동역 9번,50526467.0,312.0,161943.8044871795,1415259885.0,0.03570119349493185
성내중학교,10848386.0,204.0,53178.36274509804,305275287.0,0.03553640422914417
광나루역 1번,578013092.0,666.0,867887.5255255256,16618439445.0,0.03478143022471988
충무초등학교,102725077.0,702.0,146332.0185185185,2957759281.0,0.034730709040415655
회기역 2번,4545681.0,120.0,37880.675,132000000.0,0.03443697727272728
북한산우이역 2번,325242894.0,822.0,395672.6204379562,9449393302.0,0.03441944721796701
이경시장,50720876.0,168.0,301909.9761904762,1476074443.0,0.03436200405781296
효창공원앞역 2번,144287978.0,516.0,279627.86434108525,4211151713.0,0.03426330558326289
서울고교교차로,97963363.0,486.0,201570.70576131687,2876938237.0,0.034051256902252365
홍은종합사회복지관,83762015.0,540.0,155114.84259259258,2548990571.0,0.03286085713810198
오류동역 1번,34174988.0,72.0,474652.6111111111,1115558693.0,0.030634863243363206
신동시장,927009.0,36.0,25750.25,30589550.0,0.03030476093960192
고척중학교,55073784.0,48.0,1147370.5,1831961340.0,0.03006274357296208
경희대후문,138694473.0,804.0,172505.56343283583,4693126472.0,0.029552681741579965
체부동홍종문가옥,4043223.0,96.0,42116.90625,144630030.0,0.027955625812979504
서울대병원,126221586.0,270.0,467487.35555555555,4542400144.0,0.02778742118673198
우면주공아파트,133781544.0,816.0,163947.9705882353,4825347808.0,0.02772474634433647
이대 앞 스타트업 상점가,72218246.0,816.0,88502.75245098039,2638974023.0,0.027366031408638844
서빙고역 1번,2321543.0,96.0,24182.739583333332,85288230.0,0.027219969273603168
바우뫼공원,127811496.0,420.0,304313.0857142857,4735348802.0,0.026990935904450827
상월곡역 3번,29518775.0,192.0,153743.61979166666,1115428899.0,0.026464057930060854
화랑대철도공원,27402487.0,312.0,87828.48397435897,1048385858.0,0.026137787715179193
강서구청가양동별관,24870061.0,120.0,207250.50833333333,960913139.0,0.02588169522365122
삼선중학교,98172380.0,828.0,118565.67632850242,3793978021.0,0.02587584310098986
경찰병원역 3번,17643542.0,354.0,49840.51412429378,684699317.0,0.025768306703305793
경동시장,78270788.0,702.0,111496.849002849,3067574349.0,0.025515530870674912
송파나루역 3번,14487972.0,120.0,120733.1,576687882.0,0.025122726612105233
도봉산역 1번,474657193.0,1716.0,276606.75582750584,18914960739.0,0.02509427323427235
더케이호텔(양재리본타워2단지아파트),113824103.0,264.0,431151.9053030303,4648342544.0,0.024487029930038647
굽은다리역 3번,191278381.0,1092.0,175163.35256410256,7903880591.0,0.024200565633266915
경신고등학교,27684442.0,360.0,76901.22777777778,1153393080.0,0.024002608026744882
정독도서관,12477267.0,186.0,67082.08064516129,522391594.0,0.02388489237443587
아카데미하우스,227692855.0,678.0,335830.1696165192,9579603928.0,0.023768504075046555
삼청동,1284371597.0,3816.0,336575.36609014677,55102211721.0,0.023308893724687158
돈의문센트레빌아파트입구,7330346.0,24.0,305431.0833333333,314720732.0,0.023291589192160365
경찰청앞교차로,217243637.0,378.0,574718.6164021164,9586887887.0,0.022660496248692593
청계산원터골,78333149.0,342.0,229044.29532163742,3458052074.0,0.022652391382120055
영등포시장역 3번,20924951.0,84.0,249106.55952380953,951822091.0,0.02198409891707378
도곡초등학교,172932728.0,816.0,211927.36274509804,7909734331.0,0.021863278937478133
경향신문사,279539373.0,390.0,716767.6230769231,12827646213.0,0.021791945954722752
국립국악고등학교,101759498.0,228.0,446313.58771929826,4720738907.0,0.021555841152135977
흑석시장,29191366.0,360.0,81087.12777777777,1363538470.0,0.021408538623776414
중앙고등학교,107726297.0,690.0,156125.06811594203,5141608986.0,0.020951864930477234
원신초등학교(구세군관악영문교회),3817893.0,282.0,13538.627659574468,182479023.0,0.02092236651223193
장지역(가든파이브),853964236.0,3078.0,277441.27225471084,40962387891.0,0.020847520859193554
증산종합시장,34719896.0,336.0,103333.02380952382,1697996548.0,0.02044756571554585
퇴계로5가,111428863.0,378.0,294785.35185185185,5672147638.0,0.01964491584342643
옥수터널,4959444.0,66.0,75143.09090909091,252543863.0,0.019637950972500963
광운대학교 남단,30082742.0,534.0,56334.722846441946,1540762709.0,0.019524578200315203
테크노상가(엘리시움),35057478.0,36.0,973818.8333333334,1802266319.0,0.019451885456890684
신대방역 3번,7396746.0,54.0,136976.77777777778,380607642.0,0.019434044889723997
방신전통시장,21188839.0,522.0,40591.64559386973,1093610767.0,0.019375119228320473
은곡마을(은곡마을공원),62751704.0,192.0,326831.7916666667,3246756957.0,0.019327502745380275
성신여대입구역 4번,134329477.0,612.0,219492.60947712418,7736781540.0,0.017362449269829064
신중초등학교,20532833.0,372.0,55195.7876344086,1189554532.0,0.017260943023333378
강변역(테크노마트),398625637.0,1866.0,213625.743301179,24083358896.0,0.01655191199539063
신림역 1번,36632659.0,48.0,763180.3958333334,2239286658.0,0.01635907527476547
내방역 5번,5981239.0,90.0,66458.21111111112,371743979.0,0.016089672833678903
월드컵경기장역(월드컵경기장),172399612.0,480.0,359165.85833333334,10736084317.0,0.01605795995165711
목동문화체육센터,969024.0,96.0,10094.0,61283652.0,0.015812112502694847
문래동주민센터,278014051.0,1638.0,169727.74786324787,18465278538.0,0.015056044263175904
양재근린공원(양재2동주민센터),8293673.0,36.0,230379.80555555556,555879661.0,0.014919907278276908
우장산힐스테이트,39589517.0,300.0,131965.05666666667,2810376331.0,0.014086909487283182
잠실나루역,15928153.0,240.0,66367.30416666667,1205848156.0,0.013209086832985962
신림현대종합상가,4027039.0,102.0,39480.77450980392,314172197.0,0.012817935636742548
"수유전통시장(수유시장, 수유골목시장)",120774683.0,1314.0,91913.76179604261,9457600875.0,0.01277011840489621
연희세브란스병원,56382030.0,546.0,103263.79120879121,4778269717.0,0.011799675057982918
경동광성상가(경동시장),900119.0,168.0,5357.851190476191,78183245.0,0.01151293988884703
신광명마을,10800907.0,120.0,90007.55833333333,938305234.0,0.011511080412453502
혜회동주민센터,71214285.0,630.0,113038.54761904762,6365620780.0,0.01118732759320922
강서새말어린이공원,2038138.0,96.0,21230.604166666668,184609686.0,0.01104025495173639
삼성동 시장(삼성동시장),3254007.0,288.0,11298.635416666666,306785128.0,0.010606795124697177
봉원사,37409372.0,168.0,222674.83333333334,3797860426.0,0.00985011764621389
서울숲카페거리,1161028.0,900.0,1290.0311111111112,118066021.0,0.009833718373553048
연희초등학교,8077257.0,414.0,19510.282608695652,827663092.0,0.009759112225823404
방아다리근린공원(횃불트리니티신학대학원대학교),39515113.0,120.0,329292.60833333334,4756849476.0,0.00830699251665789
구로세무서,2828803.0,138.0,20498.572463768116,344487185.0,0.008211634926274544
개포지구대옆,7962922.0,246.0,32369.60162601626,988513900.0,0.008055447677569329
서빙고동주민센터,13581548.0,48.0,282948.9166666667,1701248496.0,0.007983282884265957
대광초등학교,2588259.0,156.0,16591.403846153848,335984043.0,0.007703517634020494
투구봉어린이공원,2733240.0,120.0,22777.0,364047492.0,0.007507921521404136
서연중학교,31188680.0,840.0,37129.380952380954,4635022287.0,0.00672891694339333
등촌역 4번,532013.0,216.0,2463.0231481481483,83037691.0,0.006406885759865361
경복고등학교,11373548.0,294.0,38685.537414965984,1841868815.0,0.006175004379994348
북정마을,1330983.0,96.0,13864.40625,219775842.0,0.0060560932807164495
양원초등학교,5380085.0,240.0,22417.020833333332,1018722055.0,0.00528120989782635
장로회신학대학교,9166287.0,450.0,20369.52666666667,1776100739.0,0.005160904896172109
평창동동측,3957348.0,276.0,14338.217391304348,828713251.0,0.004775292292267208
옥정중학교,133237.0,36.0,3701.027777777778,30467608.0,0.004373070573836974
구로구민회관,5136988.0,144.0,35673.52777777778,1182273458.0,0.004345008310251688
마포농수산물시장,6836638.0,84.0,81388.54761904762,1884947853.0,0.0036269639975021633
이태원엔틱가구거리,7301128.0,264.0,27655.78787878788,2284194482.0,0.003196368810770991
구반포역,1753525.0,318.0,5514.229559748428,565587465.0,0.0031003604367363415
내방역 1번,462089.0,108.0,4278.601851851852,154003012.0,0.0030005192365977883
동진시장,323334.0,108.0,2993.8333333333335,114346290.0,0.0028276737268869852
청계산입구역 2번(내곡동주민센터),14599644.0,252.0,57935.09523809524,5627302856.0,0.002594430115740691
장안초등학교,115518.0,30.0,3850.6,51621805.0,0.0022377752966987498
연희어린이공원,383634.0,36.0,10656.5,177080688.0,0.0021664361276933822
국립재활원,324343.0,108.0,3003.175925925926,160358815.0,0.0020226078622494186
김포공항역(김포공항),3805400.0,456.0,8345.17543859649,1949855647.0,0.0019516316532738691
하나고등학교,981394.0,168.0,5841.630952380952,719380724.0,0.0013642205959357898
청량초등학교,408373.0,210.0,1944.6333333333334,320412971.0,0.0012745208120803575
문래중학교,47750.0,132.0,361.74242424242425,38674375.0,0.0012346676578483815
잠원역,950357.0,72.0,13199.402777777777,777618137.0,0.0012221384183069793
영등포시장기계공구상가,1497090.0,150.0,9980.6,1638049677.0,0.0009139466409479351
KT대방빌딩,199025.0,48.0,4146.354166666667,339621737.0,0.0005860196162885769
영신상가(제일상가),162661.0,114.0,1426.8508771929824,735645164.0,0.00022111339537059742
언남고등학교,176934.0,126.0,1404.2380952380952,944643667.0,0.00018730237250402272
연희임광아파트,309730.0,120.0,2581.0833333333335,2744224185.0,0.0001128661432593562
양재화물트럭터미널앞,129293.0,816.0,158.44730392156862,6183352119.0,2.0909855610957805e-05
논현종합시장,0.0,72.0,0.0,100244621.0,0.0
중암중학교,0.0,180.0,0.0,169195101.0,0.0
도림초등학교,0.0,36.0,0.0,4483173.0,0.0
석촌중학교(방이육교),0.0,78.0,0.0,32846045.0,0.0
언주중학교,0.0,72.0,0.0,36547129.0,0.0
아래방죽마을공원(율현초등학교),0.0,216.0,0.0,1402063684.0,0.0
거여초등학교,0.0,72.0,0.0,31588961.0,0.0
장위동성당,0.0,18.0,0.0,14679288.0,0.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",0.0,132.0,0.0,1086944075.0,0.0
자동차부품상가,0.0,168.0,0.0,254067765.0,0.0
종로5가역 4번,0.0,36.0,0.0,50000000.0,0.0
방배역 3번,0.0,60.0,0.0,27950789.0,0.0
청량리수산시장,0.0,78.0,0.0,3216037.0,0.0
청담역 12번,0.0,48.0,0.0,154381613.0,0.0
청담근린공원,0.0,72.0,0.0,117464879.0,0.0
총신대학교,0.0,78.0,0.0,11075855.0,0.0
백운시장,0.0,72.0,0.0,32027311.0,0.0
청계천박물관,0.0,48.0,0.0,583129057.0,0.0
삼성전자서울R&D(서울우면초등학교),0.0,258.0,0.0,2660717053.0,0.0
삼성중앙역 7번,0.0,36.0,0.0,25228749.0,0.0
지향초등학교,0.0,84.0,0.0,131489168.0,0.0
남태령역(서울전자고등학교),0.0,36.0,0.0,59902719.0,0.0
학동근린공원,0.0,102.0,0.0,126631136.0,0.0
오금역 4번,0.0,18.0,0.0,131913125.0,0.0
영진시장A동,0.0,90.0,0.0,33804668.0,0.0
한국교통안전공단 강남자동차검사소,0.0,102.0,0.0,79649498.0,0.0
서울산업정보학교(서울삼성초등학교),0.0,72.0,0.0,41533898.0,0.0
신목동역,0.0,66.0,0.0,2830464.0,0.0
상신초등학교입구,51488918.0,0.0,inf,698888730.0,
