commercial_area,week,total_sales
독산동 우시장,THURSDAY,1374704050.0
독산동 우시장,FRIDAY,1696471113.0
독산동 우시장,SATURDAY,2594856104.0
독산동 우시장,SUNDAY,2214445231.0
독산동성당,MONDAY,668688991.0
독산동성당,TUESDAY,774146617.0
독산동성당,WEDNESDAY,693663333.0
독산동성당,THURSDAY,716112120.0
독산동성당,FRIDAY,804998395.0
독산동성당,SATURDAY,1031393530.0
독산동성당,SUNDAY,987771229.0
독산동정훈단지,MONDAY,389979624.0
독산동정훈단지,TUESDAY,437915544.0
독산동정훈단지,WEDNESDAY,597937454.0
독산동정훈단지,THURSDAY,480708742.0
독산동정훈단지,FRIDAY,528189648.0
독산동정훈단지,SATURDAY,589484704.0
독산동정훈단지,SUNDAY,450157000.0
독산역 1번 출입구,MONDAY,186211250.0
독산역 1번 출입구,TUESDAY,207739480.0
독산역 1번 출입구,WEDNESDAY,206708059.0
독산역 1번 출입구,THURSDAY,211741649.0
독산역 1번 출입구,FRIDAY,218397527.0
독산역 1번 출입구,SATURDAY,238004709.0
독산역 1번 출입구,SUNDAY,191139471.0
돈암시장(돈암제일시장),MONDAY,1078930276.0
돈암시장(돈암제일시장),TUESDAY,1188903264.0
돈암시장(돈암제일시장),WEDNESDAY,1217450646.0
돈암시장(돈암제일시장),THURSDAY,1158139657.0
돈암시장(돈암제일시장),FRIDAY,1560745490.0
돈암시장(돈암제일시장),SATURDAY,1577347940.0
돈암시장(돈암제일시장),SUNDAY,1085060195.0
돈의문센트레빌아파트입구,MONDAY,43339910.0
돈의문센트레빌아파트입구,TUESDAY,51167105.0
돈의문센트레빌아파트입구,WEDNESDAY,45161640.0
돈의문센트레빌아파트입구,THURSDAY,55756985.0
돈의문센트레빌아파트입구,FRIDAY,47069455.0
돈의문센트레빌아파트입구,SATURDAY,36836118.0
돈의문센트레빌아파트입구,SUNDAY,35389519.0
돌곶이시장(석관황금시장),MONDAY,126077704.0
돌곶이시장(석관황금시장),TUESDAY,177109856.0
돌곶이시장(석관황금시장),WEDNESDAY,162131702.0
돌곶이시장(석관황금시장),THURSDAY,203971960.0
돌곶이시장(석관황금시장),FRIDAY,190186981.0
돌곶이시장(석관황금시장),SATURDAY,217531734.0
돌곶이시장(석관황금시장),SUNDAY,199035499.0
돌곶이역 1번,MONDAY,1471922671.0
돌곶이역 1번,TUESDAY,1217909694.0
돌곶이역 1번,WEDNESDAY,863051428.0
돌곶이역 1번,THURSDAY,1277570683.0
돌곶이역 1번,FRIDAY,1207618074.0
돌곶이역 1번,SATURDAY,496368333.0
돌곶이역 1번,SUNDAY,140409532.0
돌곶이역 3번,MONDAY,315828691.0
돌곶이역 3번,TUESDAY,311570119.0
돌곶이역 3번,WEDNESDAY,309965233.0
돌곶이역 3번,THURSDAY,339055066.0
돌곶이역 3번,FRIDAY,318524334.0
돌곶이역 3번,SATURDAY,483122000.0
돌곶이역 3번,SUNDAY,472153477.0
돌곶이역 5번,MONDAY,892177232.0
돌곶이역 5번,TUESDAY,863330877.0
돌곶이역 5번,WEDNESDAY,940576239.0
돌곶이역 5번,THURSDAY,952446386.0
돌곶이역 5번,FRIDAY,991506987.0
돌곶이역 5번,SATURDAY,1303706222.0
돌곶이역 5번,SUNDAY,1256643018.0
돌곶이역 8번,MONDAY,877152355.0
돌곶이역 8번,TUESDAY,1063237311.0
돌곶이역 8번,WEDNESDAY,1099678354.0
돌곶이역 8번,THURSDAY,1054498193.0
돌곶이역 8번,FRIDAY,1103806815.0
돌곶이역 8번,SATURDAY,1258074782.0
돌곶이역 8번,SUNDAY,1047700666.0
동교초등학교,MONDAY,560733175.0
동교초등학교,TUESDAY,714807176.0
동교초등학교,WEDNESDAY,768137423.0
동교초등학교,THURSDAY,730267755.0
동교초등학교,FRIDAY,919631905.0
동교초등학교,SATURDAY,1055214172.0
동교초등학교,SUNDAY,674717894.0
동구여중,MONDAY,1024536789.0
동구여중,TUESDAY,1124346524.0
동구여중,WEDNESDAY,1177722413.0
동구여중,THURSDAY,1045557387.0
동구여중,FRIDAY,1434375752.0
동구여중,SATURDAY,1699780035.0
동구여중,SUNDAY,1093782810.0
동남상가,MONDAY,76982402.0
동남상가,TUESDAY,94996574.0
동남상가,WEDNESDAY,92083235.0
동남상가,THURSDAY,98338012.0
동남상가,FRIDAY,103259247.0
동남상가,SATURDAY,150026550.0
동남상가,SUNDAY,128302340.0
동대문경찰서,MONDAY,106547043.0
동대문경찰서,TUESDAY,112487423.0
동대문경찰서,WEDNESDAY,94899494.0
동대문경찰서,THURSDAY,111401622.0
동대문경찰서,FRIDAY,133227770.0
동대문경찰서,SATURDAY,117801287.0
동대문경찰서,SUNDAY,123301500.0
동대문구청,MONDAY,1133078020.0
동대문구청,TUESDAY,1331763608.0
동대문구청,WEDNESDAY,1422139100.0
동대문구청,THURSDAY,1310463657.0
동대문구청,FRIDAY,1427946455.0
동대문구청,SATURDAY,1322811922.0
동대문구청,SUNDAY,782262614.0
동대문문구완구거리(동대문문구완구시장),MONDAY,547690377.0
동대문문구완구거리(동대문문구완구시장),TUESDAY,598693655.0
동대문문구완구거리(동대문문구완구시장),WEDNESDAY,621481551.0
동대문문구완구거리(동대문문구완구시장),THURSDAY,553249343.0
동대문문구완구거리(동대문문구완구시장),FRIDAY,725754686.0
동대문문구완구거리(동대문문구완구시장),SATURDAY,467128094.0
동대문문구완구거리(동대문문구완구시장),SUNDAY,292230770.0
동대문역,MONDAY,2026201773.0
동대문역,TUESDAY,2357095481.0
동대문역,WEDNESDAY,2449801528.0
동대문역,THURSDAY,2510259242.0
동대문역,FRIDAY,2972941634.0
동대문역,SATURDAY,3513524151.0
동대문역,SUNDAY,2703924805.0
동대문역 1번,MONDAY,346617756.0
동대문역 1번,TUESDAY,360676410.0
동대문역 1번,WEDNESDAY,427210534.0
동대문역 1번,THURSDAY,410691040.0
동대문역 1번,FRIDAY,542223136.0
동대문역 1번,SATURDAY,605211003.0
동대문역 1번,SUNDAY,163249536.0
동대문역 3번,MONDAY,262327499.0
동대문역 3번,TUESDAY,294606343.0
동대문역 3번,WEDNESDAY,287920904.0
동대문역 3번,THURSDAY,300393954.0
동대문역 3번,FRIDAY,381817352.0
동대문역 3번,SATURDAY,569171462.0
동대문역 3번,SUNDAY,407131525.0
동대문역사문화공원역,MONDAY,11604093510.0
동대문역사문화공원역,TUESDAY,12623985306.0
동대문역사문화공원역,WEDNESDAY,13057052986.0
동대문역사문화공원역,THURSDAY,13242956441.0
동대문역사문화공원역,FRIDAY,14383121214.0
동대문역사문화공원역,SATURDAY,14087499252.0
동대문역사문화공원역,SUNDAY,11333126103.0
동대문역사문화공원역 5번,MONDAY,1593407043.0
동대문역사문화공원역 5번,TUESDAY,1859010591.0
동대문역사문화공원역 5번,WEDNESDAY,1850789115.0
동대문역사문화공원역 5번,THURSDAY,2005488916.0
동대문역사문화공원역 5번,FRIDAY,2105661729.0
동대문역사문화공원역 5번,SATURDAY,1433998615.0
동대문역사문화공원역 5번,SUNDAY,796255721.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",MONDAY,204118084.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",TUESDAY,203014544.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",WEDNESDAY,187318722.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",THURSDAY,199942967.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",FRIDAY,195055548.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",SATURDAY,97122898.0
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",SUNDAY,371312.0
동대문중앙새마을금고본점,MONDAY,92221238.0
동대문중앙새마을금고본점,TUESDAY,66512383.0
동대문중앙새마을금고본점,WEDNESDAY,93053868.0
동대문중앙새마을금고본점,THURSDAY,60843717.0
동대문중앙새마을금고본점,FRIDAY,71848657.0
동대문중앙새마을금고본점,SATURDAY,69722828.0
동대문중앙새마을금고본점,SUNDAY,79650410.0
동대문패션타운 관광특구,MONDAY,11133095080.0
동대문패션타운 관광특구,TUESDAY,12192829183.0
동대문패션타운 관광특구,WEDNESDAY,12794509640.0
동대문패션타운 관광특구,THURSDAY,12796042252.0
동대문패션타운 관광특구,FRIDAY,13782577033.0
동대문패션타운 관광특구,SATURDAY,12890281311.0
동대문패션타운 관광특구,SUNDAY,10276649265.0
동대부고,MONDAY,746575644.0
동대부고,TUESDAY,811337849.0
동대부고,WEDNESDAY,810301059.0
동대부고,THURSDAY,776614321.0
동대부고,FRIDAY,923348231.0
동대부고,SATURDAY,705604710.0
동대부고,SUNDAY,530120038.0
동대부여고,MONDAY,626189536.0
동대부여고,TUESDAY,623116375.0
동대부여고,WEDNESDAY,637432058.0
동대부여고,THURSDAY,686093042.0
동대부여고,FRIDAY,767136971.0
동대부여고,SATURDAY,864089957.0
동대부여고,SUNDAY,522128323.0
동묘시장(동묘벼룩시장),MONDAY,830131532.0
동묘시장(동묘벼룩시장),TUESDAY,857554249.0
동묘시장(동묘벼룩시장),WEDNESDAY,888432141.0
동묘시장(동묘벼룩시장),THURSDAY,928937445.0
동묘시장(동묘벼룩시장),FRIDAY,1065446349.0
동묘시장(동묘벼룩시장),SATURDAY,1360308875.0
동묘시장(동묘벼룩시장),SUNDAY,1333459889.0
동묘앞역 2번,MONDAY,319905568.0
동묘앞역 2번,TUESDAY,369268251.0
동묘앞역 2번,WEDNESDAY,398352263.0
동묘앞역 2번,THURSDAY,374189305.0
동묘앞역 2번,FRIDAY,433034118.0
동묘앞역 2번,SATURDAY,381499888.0
동묘앞역 2번,SUNDAY,301848011.0
동묘앞역 3번,MONDAY,127811196.0
동묘앞역 3번,TUESDAY,144499625.0
동묘앞역 3번,WEDNESDAY,118589654.0
동묘앞역 3번,THURSDAY,70400083.0
동묘앞역 3번,FRIDAY,120935852.0
동묘앞역 3번,SATURDAY,62000143.0
동묘앞역 3번,SUNDAY,4524340.0
동묘앞역(동묘),MONDAY,2013962866.0
동묘앞역(동묘),TUESDAY,1625731252.0
동묘앞역(동묘),WEDNESDAY,1689971276.0
동묘앞역(동묘),THURSDAY,1779808535.0
동묘앞역(동묘),FRIDAY,2398055510.0
동묘앞역(동묘),SATURDAY,3047395207.0
동묘앞역(동묘),SUNDAY,2909434392.0
동문시장,MONDAY,147322201.0
동문시장,TUESDAY,221333191.0
동문시장,WEDNESDAY,220951782.0
동문시장,THURSDAY,220604697.0
동문시장,FRIDAY,248186144.0
동문시장,SATURDAY,276536433.0
동문시장,SUNDAY,297800357.0
동부시장,MONDAY,413773964.0
동부시장,TUESDAY,458996220.0
동부시장,WEDNESDAY,453225935.0
동부시장,THURSDAY,462038422.0
동부시장,FRIDAY,471518025.0
동부시장,SATURDAY,381233883.0
동부시장,SUNDAY,52936823.0
동북프라자,MONDAY,122762073.0
동북프라자,TUESDAY,149678064.0
동북프라자,WEDNESDAY,143642439.0
동북프라자,THURSDAY,131071239.0
동북프라자,FRIDAY,166506779.0
동북프라자,SATURDAY,215495334.0
동북프라자,SUNDAY,127343087.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",MONDAY,4763032583.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",TUESDAY,5446349746.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",WEDNESDAY,4935497288.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",THURSDAY,5298852733.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",FRIDAY,6195352725.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",SATURDAY,6890709292.0
"동원전통종합시장(동원시장, 동원전통시장 상점가)",SUNDAY,6088198456.0
동의보감타워,MONDAY,759502690.0
동의보감타워,TUESDAY,866845081.0
동의보감타워,WEDNESDAY,794670539.0
동의보감타워,THURSDAY,801497012.0
동의보감타워,FRIDAY,958617921.0
동의보감타워,SATURDAY,1013588144.0
동의보감타워,SUNDAY,857036329.0
동의초등학교,MONDAY,61157046.0
동의초등학교,TUESDAY,67178574.0
동의초등학교,WEDNESDAY,77008432.0
동의초등학교,THURSDAY,59872177.0
동의초등학교,FRIDAY,80271379.0
동의초등학교,SATURDAY,142435591.0
동의초등학교,SUNDAY,78687916.0
동일여자고등학교,MONDAY,450611890.0
동일여자고등학교,TUESDAY,594702858.0
동일여자고등학교,WEDNESDAY,576181420.0
동일여자고등학교,THURSDAY,649559004.0
동일여자고등학교,FRIDAY,802152992.0
동일여자고등학교,SATURDAY,702643128.0
동일여자고등학교,SUNDAY,531551501.0
동작구자원봉사센터,MONDAY,7856200.0
동작구자원봉사센터,TUESDAY,7785623.0
동작구자원봉사센터,WEDNESDAY,7679390.0
동작구자원봉사센터,THURSDAY,6775277.0
동작구자원봉사센터,FRIDAY,9472018.0
동작구자원봉사센터,SATURDAY,10779524.0
동작구자원봉사센터,SUNDAY,9048563.0
동진시장,MONDAY,8031450.0
동진시장,TUESDAY,11072698.0
동진시장,WEDNESDAY,14924667.0
동진시장,THURSDAY,13045513.0
동진시장,FRIDAY,16889728.0
동진시장,SATURDAY,30262748.0
동진시장,SUNDAY,20119486.0
동평화시장,MONDAY,446829204.0
동평화시장,TUESDAY,490262386.0
동평화시장,WEDNESDAY,458551346.0
동평화시장,THURSDAY,472512151.0
동평화시장,FRIDAY,365814664.0
동평화시장,SATURDAY,51145831.0
동평화시장,SUNDAY,225537553.0
동화동 골목형상점가,MONDAY,806792664.0
동화동 골목형상점가,TUESDAY,853729701.0
동화동 골목형상점가,WEDNESDAY,923746673.0
동화동 골목형상점가,THURSDAY,924991877.0
동화동 골목형상점가,FRIDAY,1106063507.0
동화동 골목형상점가,SATURDAY,1024719987.0
동화동 골목형상점가,SUNDAY,795990407.0
두산초등학교,MONDAY,505495350.0
두산초등학교,TUESDAY,646135274.0
두산초등학교,WEDNESDAY,619737115.0
두산초등학교,THURSDAY,725692213.0
두산초등학교,FRIDAY,629565069.0
두산초등학교,SATURDAY,332097618.0
두산초등학교,SUNDAY,233402583.0
둔촌2동주민센터,MONDAY,727139404.0
둔촌2동주민센터,TUESDAY,805280333.0
둔촌2동주민센터,WEDNESDAY,795150166.0
둔촌2동주민센터,THURSDAY,821841915.0
둔촌2동주민센터,FRIDAY,896257702.0
둔촌2동주민센터,SATURDAY,1010974997.0
둔촌2동주민센터,SUNDAY,717010622.0
둔촌고등학교(둔촌중학교),MONDAY,79887089.0
둔촌고등학교(둔촌중학교),TUESDAY,100930419.0
둔촌고등학교(둔촌중학교),WEDNESDAY,93591752.0
둔촌고등학교(둔촌중학교),THURSDAY,84011769.0
둔촌고등학교(둔촌중학교),FRIDAY,99845628.0
둔촌고등학교(둔촌중학교),SATURDAY,57542435.0
둔촌고등학교(둔촌중학교),SUNDAY,21813269.0
둔촌동역 1번(한산중학교),MONDAY,1792038109.0
둔촌동역 1번(한산중학교),TUESDAY,1692071706.0
둔촌동역 1번(한산중학교),WEDNESDAY,1765875836.0
둔촌동역 1번(한산중학교),THURSDAY,1850193053.0
둔촌동역 1번(한산중학교),FRIDAY,1896906398.0
둔촌동역 1번(한산중학교),SATURDAY,1828328058.0
둔촌동역 1번(한산중학교),SUNDAY,1777103917.0
둔촌동역 3번(성내3동주민센터),MONDAY,751689260.0
둔촌동역 3번(성내3동주민센터),TUESDAY,916412412.0
둔촌동역 3번(성내3동주민센터),WEDNESDAY,968597462.0
둔촌동역 3번(성내3동주민센터),THURSDAY,871188348.0
둔촌동역 3번(성내3동주민센터),FRIDAY,1020297507.0
둔촌동역 3번(성내3동주민센터),SATURDAY,1107461270.0
둔촌동역 3번(성내3동주민센터),SUNDAY,1384318302.0
둔촌동역 4번,MONDAY,239166611.0
둔촌동역 4번,TUESDAY,281599861.0
둔촌동역 4번,WEDNESDAY,253540732.0
둔촌동역 4번,THURSDAY,271400682.0
둔촌동역 4번,FRIDAY,320867267.0
둔촌동역 4번,SATURDAY,345449451.0
둔촌동역 4번,SUNDAY,201566215.0
둔촌역,MONDAY,6059929433.0
둔촌역,TUESDAY,6940312009.0
둔촌역,WEDNESDAY,7078416635.0
둔촌역,THURSDAY,6754099165.0
둔촌역,FRIDAY,7780600414.0
둔촌역,SATURDAY,8624321566.0
둔촌역,SUNDAY,8114828407.0
둔촌역전통시장,MONDAY,1091919846.0
둔촌역전통시장,TUESDAY,1045513070.0
둔촌역전통시장,WEDNESDAY,1044455282.0
둔촌역전통시장,THURSDAY,1086549030.0
둔촌역전통시장,FRIDAY,1334399501.0
둔촌역전통시장,SATURDAY,1492538027.0
둔촌역전통시장,SUNDAY,1052841642.0
등나무근린공원,MONDAY,3002942316.0
등나무근린공원,TUESDAY,3268272843.0
등나무근린공원,WEDNESDAY,3503967863.0
등나무근린공원,THURSDAY,3232514427.0
등나무근린공원,FRIDAY,3801690739.0
등나무근린공원,SATURDAY,4450577774.0
등나무근린공원,SUNDAY,3982320661.0
등마루시장,MONDAY,143978406.0
등마루시장,TUESDAY,174892736.0
등마루시장,WEDNESDAY,160625802.0
등마루시장,THURSDAY,175241813.0
등마루시장,FRIDAY,173120574.0
등마루시장,SATURDAY,76576594.0
등마루시장,SUNDAY,67324373.0
등촌1동주민센터,MONDAY,2511006880.0
등촌1동주민센터,TUESDAY,2387402331.0
등촌1동주민센터,WEDNESDAY,2578258969.0
등촌1동주민센터,THURSDAY,2547495104.0
등촌1동주민센터,FRIDAY,2749469469.0
등촌1동주민센터,SATURDAY,1675746429.0
등촌1동주민센터,SUNDAY,1598740733.0
등촌3동주민센터,MONDAY,1891630261.0
등촌3동주민센터,TUESDAY,2082310220.0
등촌3동주민센터,WEDNESDAY,2186323689.0
등촌3동주민센터,THURSDAY,2087336175.0
등촌3동주민센터,FRIDAY,2303019006.0
등촌3동주민센터,SATURDAY,2626424900.0
등촌3동주민센터,SUNDAY,2480636859.0
등촌역,MONDAY,5170815494.0
등촌역,TUESDAY,5779698743.0
등촌역,WEDNESDAY,5773811672.0
등촌역,THURSDAY,5793621310.0
등촌역,FRIDAY,6764213437.0
등촌역,SATURDAY,7063696180.0
등촌역,SUNDAY,5456172255.0
등촌역 1번,MONDAY,248998056.0
등촌역 1번,TUESDAY,328715398.0
등촌역 1번,WEDNESDAY,299345268.0
등촌역 1번,THURSDAY,349397016.0
등촌역 1번,FRIDAY,383075915.0
등촌역 1번,SATURDAY,418865743.0
등촌역 1번,SUNDAY,204637629.0
등촌역 4번,MONDAY,11411515.0
등촌역 4번,TUESDAY,11959693.0
등촌역 4번,WEDNESDAY,10607592.0
등촌역 4번,THURSDAY,16120188.0
등촌역 4번,FRIDAY,16393705.0
등촌역 4번,SATURDAY,9317202.0
등촌역 4번,SUNDAY,7227796.0
디지털단지오거리,MONDAY,498136566.0
디지털단지오거리,TUESDAY,550269196.0
디지털단지오거리,WEDNESDAY,592659410.0
디지털단지오거리,THURSDAY,507869284.0
디지털단지오거리,FRIDAY,639649712.0
디지털단지오거리,SATURDAY,726971355.0
디지털단지오거리,SUNDAY,1172611485.0
떡전교사거리,MONDAY,153764604.0
떡전교사거리,TUESDAY,182085463.0
떡전교사거리,WEDNESDAY,179345560.0
떡전교사거리,THURSDAY,171633103.0
떡전교사거리,FRIDAY,195705519.0
떡전교사거리,SATURDAY,186690143.0
떡전교사거리,SUNDAY,132743499.0
뚝도시장,MONDAY,1594385440.0
뚝도시장,TUESDAY,2003735559.0
뚝도시장,WEDNESDAY,1961523736.0
뚝도시장,THURSDAY,2062969734.0
뚝도시장,FRIDAY,2571181642.0
뚝도시장,SATURDAY,2547329024.0
뚝도시장,SUNDAY,1570484192.0
뚝섬역,MONDAY,11436645203.0
뚝섬역,TUESDAY,12516786074.0
뚝섬역,WEDNESDAY,12521025913.0
뚝섬역,THURSDAY,13127228253.0
뚝섬역,FRIDAY,14250418965.0
뚝섬역,SATURDAY,12254536859.0
