commercial_area,age,total_sales
메디힐병원,TEENS,20286675.0
메디힐병원,TWENTIES,639277539.0
메디힐병원,THIRTIES,1592060167.0
메디힐병원,FORTIES,2017162156.0
메디힐병원,FIFTIES,2899763869.0
메디힐병원,SIXTIES_PLUS,3560284998.0
면곡골목시장,TEENS,3254169.0
면곡골목시장,TWENTIES,39062732.0
면곡골목시장,THIRTIES,115764231.0
면곡골목시장,FORTIES,395829651.0
면곡골목시장,FIFTIES,272987426.0
면곡골목시장,SIXTIES_PLUS,225263116.0
면동초등학교,TEENS,20875266.0
면동초등학교,TWENTIES,579499724.0
면동초등학교,THIRTIES,1022000291.0
면동초등학교,FORTIES,579916417.0
면동초등학교,FIFTIES,705154398.0
면동초등학교,SIXTIES_PLUS,532698727.0
면목2동체육관,TEENS,6293496.0
면목2동체육관,TWENTIES,594411722.0
면목2동체육관,THIRTIES,1255788312.0
면목2동체육관,FORTIES,914761483.0
면목2동체육관,FIFTIES,1038322448.0
면목2동체육관,SIXTIES_PLUS,1096963119.0
면목5동주민센터,TEENS,4485662.0
면목5동주민센터,TWENTIES,82681760.0
면목5동주민센터,THIRTIES,269176143.0
면목5동주민센터,FORTIES,335481998.0
면목5동주민센터,FIFTIES,389876712.0
면목5동주민센터,SIXTIES_PLUS,592300573.0
면목골목시장(면목시장),TEENS,33778679.0
면목골목시장(면목시장),TWENTIES,704223717.0
면목골목시장(면목시장),THIRTIES,1832738045.0
면목골목시장(면목시장),FORTIES,2058889128.0
면목골목시장(면목시장),FIFTIES,3454170323.0
면목골목시장(면목시장),SIXTIES_PLUS,3706477735.0
면목동우체국,TEENS,15968765.0
면목동우체국,TWENTIES,234067016.0
면목동우체국,THIRTIES,533859974.0
면목동우체국,FORTIES,448181465.0
면목동우체국,FIFTIES,545655532.0
면목동우체국,SIXTIES_PLUS,511057237.0
면목역 1번,TEENS,681845.0
면목역 1번,TWENTIES,64193819.0
면목역 1번,THIRTIES,153053192.0
면목역 1번,FORTIES,108235083.0
면목역 1번,FIFTIES,146983598.0
면목역 1번,SIXTIES_PLUS,137487335.0
면목역 2번,TEENS,63485307.0
면목역 2번,TWENTIES,1291972247.0
면목역 2번,THIRTIES,2509972862.0
면목역 2번,FORTIES,2088603402.0
면목역 2번,FIFTIES,2909353810.0
면목역 2번,SIXTIES_PLUS,2980395094.0
면목역 3번,TEENS,17659138.0
면목역 3번,TWENTIES,326411927.0
면목역 3번,THIRTIES,632937924.0
면목역 3번,FORTIES,718533818.0
면목역 3번,FIFTIES,1379128702.0
면목역 3번,SIXTIES_PLUS,1468755957.0
명동 남대문 북창동 다동 무교동 관광특구,TEENS,1804015406.0
명동 남대문 북창동 다동 무교동 관광특구,TWENTIES,59877323655.0
명동 남대문 북창동 다동 무교동 관광특구,THIRTIES,126295407300.0
명동 남대문 북창동 다동 무교동 관광특구,FORTIES,111669634730.0
명동 남대문 북창동 다동 무교동 관광특구,FIFTIES,87560313906.0
명동 남대문 북창동 다동 무교동 관광특구,SIXTIES_PLUS,66906929907.0
명동(명동거리),TEENS,1307918723.0
명동(명동거리),TWENTIES,29902618178.0
명동(명동거리),THIRTIES,43590050607.0
명동(명동거리),FORTIES,36496721578.0
명동(명동거리),FIFTIES,25930831105.0
명동(명동거리),SIXTIES_PLUS,18625904153.0
명동역(명동재미로),TEENS,259739593.0
명동역(명동재미로),TWENTIES,3918724503.0
명동역(명동재미로),THIRTIES,7506794965.0
명동역(명동재미로),FORTIES,6169011528.0
명동역(명동재미로),FIFTIES,5451222020.0
명동역(명동재미로),SIXTIES_PLUS,3294852318.0
명일역,TEENS,358028054.0
명일역,TWENTIES,4542341077.0
명일역,THIRTIES,9634409327.0
명일역,FORTIES,12628603369.0
명일역,FIFTIES,11029019801.0
명일역,SIXTIES_PLUS,9419991297.0
명일역 1번,TEENS,17147470.0
명일역 1번,TWENTIES,337297746.0
명일역 1번,THIRTIES,619080618.0
명일역 1번,FORTIES,500482952.0
명일역 1번,FIFTIES,521306990.0
명일역 1번,SIXTIES_PLUS,441416645.0
명일전통시장,TEENS,587656.0
명일전통시장,TWENTIES,46928958.0
명일전통시장,THIRTIES,136905910.0
명일전통시장,FORTIES,170512829.0
명일전통시장,FIFTIES,221319868.0
명일전통시장,SIXTIES_PLUS,242374093.0
명지대학교,TEENS,719557339.0
명지대학교,TWENTIES,6861155801.0
명지대학교,THIRTIES,4938437794.0
명지대학교,FORTIES,5744967182.0
명지대학교,FIFTIES,5750540772.0
명지대학교,SIXTIES_PLUS,2762521041.0
명지대학교교회,TEENS,280994159.0
명지대학교교회,TWENTIES,2159689072.0
명지대학교교회,THIRTIES,1372537233.0
명지대학교교회,FORTIES,1737165298.0
명지대학교교회,FIFTIES,1694004632.0
명지대학교교회,SIXTIES_PLUS,638570031.0
모래내시장(서중시장),TEENS,5729396.0
모래내시장(서중시장),TWENTIES,228755482.0
모래내시장(서중시장),THIRTIES,610252602.0
모래내시장(서중시장),FORTIES,937399942.0
모래내시장(서중시장),FIFTIES,1520877376.0
모래내시장(서중시장),SIXTIES_PLUS,1935203751.0
모래내우체국,TEENS,28037466.0
모래내우체국,TWENTIES,465339216.0
모래내우체국,THIRTIES,811142417.0
모래내우체국,FORTIES,1206051317.0
모래내우체국,FIFTIES,1608247235.0
모래내우체국,SIXTIES_PLUS,1253183605.0
목2동시장,TEENS,75684066.0
목2동시장,TWENTIES,2076526261.0
목2동시장,THIRTIES,4652456307.0
목2동시장,FORTIES,3708570722.0
목2동시장,FIFTIES,3994772389.0
목2동시장,SIXTIES_PLUS,3276016793.0
목4동주민센터,TEENS,1646543.0
목4동주민센터,TWENTIES,51208097.0
목4동주민센터,THIRTIES,75983906.0
목4동주민센터,FORTIES,101883858.0
목4동주민센터,FIFTIES,142864068.0
목4동주민센터,SIXTIES_PLUS,263016520.0
목동깨비시장(목3동시장),TEENS,33123267.0
목동깨비시장(목3동시장),TWENTIES,1159608145.0
목동깨비시장(목3동시장),THIRTIES,2692419439.0
목동깨비시장(목3동시장),FORTIES,2499006642.0
목동깨비시장(목3동시장),FIFTIES,2674901699.0
목동깨비시장(목3동시장),SIXTIES_PLUS,2533859047.0
목동로데오거리,TEENS,7414141.0
목동로데오거리,TWENTIES,538521983.0
목동로데오거리,THIRTIES,1022420256.0
목동로데오거리,FORTIES,983016733.0
목동로데오거리,FIFTIES,1056628457.0
목동로데오거리,SIXTIES_PLUS,891875040.0
목동문화체육센터,TEENS,0.0
목동문화체육센터,TWENTIES,170289.0
목동문화체육센터,THIRTIES,4774929.0
목동문화체육센터,FORTIES,4950486.0
목동문화체육센터,FIFTIES,35272524.0
목동문화체육센터,SIXTIES_PLUS,12206892.0
목동보건지소,TEENS,64014550.0
목동보건지소,TWENTIES,295419451.0
목동보건지소,THIRTIES,688478704.0
목동보건지소,FORTIES,1081584180.0
목동보건지소,FIFTIES,1289031576.0
목동보건지소,SIXTIES_PLUS,770735808.0
목동사거리,TEENS,113390463.0
목동사거리,TWENTIES,2718282077.0
목동사거리,THIRTIES,6205730581.0
목동사거리,FORTIES,5740222346.0
목동사거리,FIFTIES,6080469060.0
목동사거리,SIXTIES_PLUS,4089318737.0
목동센트럴아이파크앞,TEENS,25022018.0
목동센트럴아이파크앞,TWENTIES,398399062.0
목동센트럴아이파크앞,THIRTIES,790371461.0
목동센트럴아이파크앞,FORTIES,1265882089.0
목동센트럴아이파크앞,FIFTIES,1366831818.0
목동센트럴아이파크앞,SIXTIES_PLUS,1535074254.0
목동신시가지,TEENS,1052618030.0
목동신시가지,TWENTIES,2432800660.0
목동신시가지,THIRTIES,5216477630.0
목동신시가지,FORTIES,12663750319.0
목동신시가지,FIFTIES,9243467716.0
목동신시가지,SIXTIES_PLUS,4743046555.0
목동역 5번,TEENS,46381291.0
목동역 5번,TWENTIES,138075089.0
목동역 5번,THIRTIES,361608285.0
목동역 5번,FORTIES,730217477.0
목동역 5번,FIFTIES,743707730.0
목동역 5번,SIXTIES_PLUS,494235077.0
목동역 8번출구,TEENS,481035668.0
목동역 8번출구,TWENTIES,6087394611.0
목동역 8번출구,THIRTIES,10298649667.0
목동역 8번출구,FORTIES,10780895112.0
목동역 8번출구,FIFTIES,11290849030.0
목동역 8번출구,SIXTIES_PLUS,7297332988.0
목사랑시장(목4동시장),TEENS,21720287.0
목사랑시장(목4동시장),TWENTIES,109134960.0
목사랑시장(목4동시장),THIRTIES,416703162.0
목사랑시장(목4동시장),FORTIES,818210072.0
목사랑시장(목4동시장),FIFTIES,1207578558.0
목사랑시장(목4동시장),SIXTIES_PLUS,926105147.0
몽촌토성역,TEENS,45658090.0
몽촌토성역,TWENTIES,3684739775.0
몽촌토성역,THIRTIES,6983135655.0
몽촌토성역,FORTIES,3998478849.0
몽촌토성역,FIFTIES,2668980625.0
몽촌토성역,SIXTIES_PLUS,1681178305.0
묘곡초등학교(고덕아이파크아파트),TEENS,28637052.0
묘곡초등학교(고덕아이파크아파트),TWENTIES,251002282.0
묘곡초등학교(고덕아이파크아파트),THIRTIES,1143516638.0
묘곡초등학교(고덕아이파크아파트),FORTIES,2711408399.0
묘곡초등학교(고덕아이파크아파트),FIFTIES,2069803941.0
묘곡초등학교(고덕아이파크아파트),SIXTIES_PLUS,1761491922.0
무너미어린이공원,TEENS,3695921.0
무너미어린이공원,TWENTIES,26981111.0
무너미어린이공원,THIRTIES,44192088.0
무너미어린이공원,FORTIES,60656272.0
무너미어린이공원,FIFTIES,52871324.0
무너미어린이공원,SIXTIES_PLUS,31786222.0
무학봉상점가,TEENS,21045817.0
무학봉상점가,TWENTIES,568382151.0
무학봉상점가,THIRTIES,1180337198.0
무학봉상점가,FORTIES,976779873.0
무학봉상점가,FIFTIES,1530545991.0
무학봉상점가,SIXTIES_PLUS,1164118637.0
묵1동도깨비시장,TEENS,11453927.0
묵1동도깨비시장,TWENTIES,383205455.0
묵1동도깨비시장,THIRTIES,1252810815.0
묵1동도깨비시장,FORTIES,1766006335.0
묵1동도깨비시장,FIFTIES,1952718089.0
묵1동도깨비시장,SIXTIES_PLUS,1370487188.0
문래동사거리,TEENS,3037432.0
문래동사거리,TWENTIES,274818286.0
문래동사거리,THIRTIES,647982198.0
문래동사거리,FORTIES,524549923.0
문래동사거리,FIFTIES,857027164.0
문래동사거리,SIXTIES_PLUS,737147853.0
문래동주민센터,TEENS,6619774.0
문래동주민센터,TWENTIES,1912691902.0
문래동주민센터,THIRTIES,4349082352.0
문래동주민센터,FORTIES,3755838844.0
문래동주민센터,FIFTIES,3032932889.0
문래동주민센터,SIXTIES_PLUS,1090501467.0
문래소공원,TEENS,1069022.0
문래소공원,TWENTIES,111465502.0
문래소공원,THIRTIES,378260369.0
문래소공원,FORTIES,343911268.0
문래소공원,FIFTIES,339725030.0
문래소공원,SIXTIES_PLUS,277855347.0
문래역 3번,TEENS,1282242.0
문래역 3번,TWENTIES,56045857.0
문래역 3번,THIRTIES,170619285.0
문래역 3번,FORTIES,189156965.0
문래역 3번,FIFTIES,171667280.0
문래역 3번,SIXTIES_PLUS,203535815.0
문래역(문래로데오거리),TEENS,35771830.0
문래역(문래로데오거리),TWENTIES,3173065912.0
문래역(문래로데오거리),THIRTIES,6538589345.0
문래역(문래로데오거리),FORTIES,6151464391.0
문래역(문래로데오거리),FIFTIES,5578525461.0
문래역(문래로데오거리),SIXTIES_PLUS,3319483591.0
문래예술촌(문래창작촌),TEENS,178096338.0
문래예술촌(문래창작촌),TWENTIES,17428452664.0
문래예술촌(문래창작촌),THIRTIES,20825032485.0
문래예술촌(문래창작촌),FORTIES,8587522339.0
문래예술촌(문래창작촌),FIFTIES,7153169969.0
문래예술촌(문래창작촌),SIXTIES_PLUS,5063228312.0
문래중학교,TEENS,193167.0
문래중학교,TWENTIES,1916957.0
문래중학교,THIRTIES,10913070.0
문래중학교,FORTIES,13213027.0
문래중학교,FIFTIES,6834084.0
문래중학교,SIXTIES_PLUS,3389159.0
문성초등학교,TEENS,30876277.0
문성초등학교,TWENTIES,607198118.0
문성초등학교,THIRTIES,2285526381.0
문성초등학교,FORTIES,2676737161.0
문성초등학교,FIFTIES,3758433493.0
문성초등학교,SIXTIES_PLUS,3124464488.0
문정동 로데오거리 상점가(문정동 로데오거리),TEENS,48674613.0
문정동 로데오거리 상점가(문정동 로데오거리),TWENTIES,698831775.0
문정동 로데오거리 상점가(문정동 로데오거리),THIRTIES,1346092893.0
문정동 로데오거리 상점가(문정동 로데오거리),FORTIES,1148103408.0
문정동 로데오거리 상점가(문정동 로데오거리),FIFTIES,869925001.0
문정동 로데오거리 상점가(문정동 로데오거리),SIXTIES_PLUS,715276222.0
문정동성당,TEENS,17198463.0
문정동성당,TWENTIES,174824052.0
문정동성당,THIRTIES,464616283.0
문정동성당,FORTIES,778043864.0
문정동성당,FIFTIES,816860744.0
문정동성당,SIXTIES_PLUS,645154807.0
문정역,TEENS,72400101.0
문정역,TWENTIES,6689610662.0
문정역,THIRTIES,15070327194.0
문정역,FORTIES,10654584947.0
문정역,FIFTIES,7893949470.0
문정역,SIXTIES_PLUS,3468724329.0
문정역 1번,TEENS,33873411.0
문정역 1번,TWENTIES,1107775087.0
문정역 1번,THIRTIES,2435483027.0
문정역 1번,FORTIES,2723351232.0
문정역 1번,FIFTIES,2149858958.0
문정역 1번,SIXTIES_PLUS,1905257938.0
문정역 2번,TEENS,29947234.0
문정역 2번,TWENTIES,758617323.0
문정역 2번,THIRTIES,2154602159.0
문정역 2번,FORTIES,2699322397.0
문정역 2번,FIFTIES,2515843465.0
문정역 2번,SIXTIES_PLUS,2288859316.0
문정초등학교,TEENS,12484188.0
문정초등학교,TWENTIES,277998714.0
문정초등학교,THIRTIES,696137051.0
문정초등학교,FORTIES,858041127.0
문정초등학교,FIFTIES,889390425.0
문정초등학교,SIXTIES_PLUS,1097829992.0
문현중학교(장지역 1번),TEENS,33014691.0
문현중학교(장지역 1번),TWENTIES,793770680.0
문현중학교(장지역 1번),THIRTIES,1945580437.0
문현중학교(장지역 1번),FORTIES,1932364284.0
문현중학교(장지역 1번),FIFTIES,2250605077.0
문현중학교(장지역 1번),SIXTIES_PLUS,1313209827.0
미근동,TEENS,2413561.0
미근동,TWENTIES,630019756.0
미근동,THIRTIES,2382106735.0
미근동,FORTIES,2550045438.0
미근동,FIFTIES,2506171250.0
미근동,SIXTIES_PLUS,1166942018.0
미림여고,TEENS,0.0
미림여고,TWENTIES,10336612.0
미림여고,THIRTIES,31066648.0
미림여고,FORTIES,44387877.0
미림여고,FIFTIES,81583338.0
미림여고,SIXTIES_PLUS,85990787.0
미성동 도깨비시장 골목형상점가,TEENS,8264404.0
미성동 도깨비시장 골목형상점가,TWENTIES,117487681.0
미성동 도깨비시장 골목형상점가,THIRTIES,300989581.0
미성동 도깨비시장 골목형상점가,FORTIES,341883302.0
미성동 도깨비시장 골목형상점가,FIFTIES,538646034.0
미성동 도깨비시장 골목형상점가,SIXTIES_PLUS,618931644.0
미성동주민센터,TEENS,17930087.0
미성동주민센터,TWENTIES,132866092.0
미성동주민센터,THIRTIES,339164543.0
미성동주민센터,FORTIES,455528337.0
미성동주민센터,FIFTIES,615864777.0
미성동주민센터,SIXTIES_PLUS,678197004.0
미성초등학교,TEENS,8347333.0
미성초등학교,TWENTIES,159053183.0
미성초등학교,THIRTIES,335249809.0
미성초등학교,FORTIES,381691787.0
미성초등학교,FIFTIES,518308730.0
미성초등학교,SIXTIES_PLUS,510204577.0
미아사거리,TEENS,21023058.0
미아사거리,TWENTIES,398199488.0
미아사거리,THIRTIES,1098770272.0
미아사거리,FORTIES,1629571659.0
미아사거리,FIFTIES,1412357761.0
미아사거리,SIXTIES_PLUS,848863381.0
미아사거리역,TEENS,534509271.0
미아사거리역,TWENTIES,10678270859.0
미아사거리역,THIRTIES,14601008963.0
미아사거리역,FORTIES,13063549232.0
미아사거리역,FIFTIES,12343911950.0
미아사거리역,SIXTIES_PLUS,7709224775.0
미아사거리역 3번,TEENS,19423158.0
미아사거리역 3번,TWENTIES,619653832.0
미아사거리역 3번,THIRTIES,1184653484.0
미아사거리역 3번,FORTIES,1312958044.0
미아사거리역 3번,FIFTIES,1635158769.0
미아사거리역 3번,SIXTIES_PLUS,1297289288.0
미아역,TEENS,237982039.0
미아역,TWENTIES,2827271570.0
미아역,THIRTIES,4637512014.0
미아역,FORTIES,5251274824.0
미아역,FIFTIES,6474202321.0
미아역,SIXTIES_PLUS,5494025151.0
미아역 5번,TEENS,19066521.0
미아역 5번,TWENTIES,354936463.0
미아역 5번,THIRTIES,641498141.0
미아역 5번,FORTIES,1034763857.0
미아역 5번,FIFTIES,1049781152.0
미아역 5번,SIXTIES_PLUS,826518649.0
미아역 8번,TEENS,29461235.0
미아역 8번,TWENTIES,532275328.0
미아역 8번,THIRTIES,1068796859.0
미아역 8번,FORTIES,1509852487.0
미아역 8번,FIFTIES,1313010605.0
미아역 8번,SIXTIES_PLUS,759682709.0
미아초등학교,TEENS,6954921.0
미아초등학교,TWENTIES,49826694.0
미아초등학교,THIRTIES,158095339.0
미아초등학교,FORTIES,356086759.0
미아초등학교,FIFTIES,280268500.0
미아초등학교,SIXTIES_PLUS,159308716.0
바우뫼공원,TEENS,6508600.0
바우뫼공원,TWENTIES,356190218.0
바우뫼공원,THIRTIES,791288561.0
바우뫼공원,FORTIES,803004940.0
바우뫼공원,FIFTIES,809265131.0
바우뫼공원,SIXTIES_PLUS,623668317.0
반포4동주민센터(몽마르뜨공원),TEENS,0.0
반포4동주민센터(몽마르뜨공원),TWENTIES,72281994.0
반포4동주민센터(몽마르뜨공원),THIRTIES,351366122.0
반포4동주민센터(몽마르뜨공원),FORTIES,505001931.0
반포4동주민센터(몽마르뜨공원),FIFTIES,505868716.0
반포4동주민센터(몽마르뜨공원),SIXTIES_PLUS,691132913.0
발산역 5번,TEENS,38415333.0
발산역 5번,TWENTIES,813884620.0
발산역 5번,THIRTIES,1775844264.0
발산역 5번,FORTIES,1907085681.0
발산역 5번,FIFTIES,2087402747.0
발산역 5번,SIXTIES_PLUS,1969912807.0
발산역(마곡),TEENS,619573888.0
발산역(마곡),TWENTIES,16280190130.0
발산역(마곡),THIRTIES,30189587478.0
발산역(마곡),FORTIES,21873476623.0
발산역(마곡),FIFTIES,16948370376.0
발산역(마곡),SIXTIES_PLUS,10913935121.0
밤나무골시장,TEENS,0.0
밤나무골시장,TWENTIES,27576924.0
밤나무골시장,THIRTIES,16584166.0
밤나무골시장,FORTIES,23395624.0
밤나무골시장,FIFTIES,12303437.0
밤나무골시장,SIXTIES_PLUS,7266197.0
방배노인종합복지관(이수중학교),TEENS,6831164.0
방배노인종합복지관(이수중학교),TWENTIES,203249387.0
방배노인종합복지관(이수중학교),THIRTIES,341787463.0
방배노인종합복지관(이수중학교),FORTIES,346657295.0
방배노인종합복지관(이수중학교),FIFTIES,305865595.0
방배노인종합복지관(이수중학교),SIXTIES_PLUS,222415336.0
방배동가구거리(사당동가구거리),TEENS,7405817.0
방배동가구거리(사당동가구거리),TWENTIES,112724373.0
방배동가구거리(사당동가구거리),THIRTIES,276800630.0
방배동가구거리(사당동가구거리),FORTIES,304721704.0
방배동가구거리(사당동가구거리),FIFTIES,263230226.0
방배동가구거리(사당동가구거리),SIXTIES_PLUS,177252155.0
방배동사이길,TEENS,27850960.0
방배동사이길,TWENTIES,245368857.0
방배동사이길,THIRTIES,616055385.0
방배동사이길,FORTIES,732354367.0
방배동사이길,FIFTIES,657253242.0
방배동사이길,SIXTIES_PLUS,758806080.0
방배동카페골목,TEENS,233746908.0
방배동카페골목,TWENTIES,3535341950.0
방배동카페골목,THIRTIES,7039587104.0
방배동카페골목,FORTIES,9738508318.0
방배동카페골목,FIFTIES,8885851983.0
방배동카페골목,SIXTIES_PLUS,5997295741.0
방배아이파크아파트,TEENS,74741279.0
방배아이파크아파트,TWENTIES,342857972.0
