commercial_area,dinner_sales,total_sales,total_shops,dinner_per_shop,total_per_shop,dinner_index
인사동,31331252459.0,96197241601.0,7758.0,4038573.4028100027,12399747.563934004,0.3256980339306767
남부초등학교,814122395.0,2500337791.0,936.0,869788.8835470085,2671301.058760684,0.3256049634295192
로데오거리상점가,21862789560.0,67207534151.0,3396.0,6437806.113074205,19790204.40253239,0.32530265893819726
청량리종합시장,1012612479.0,3113615537.0,324.0,3125347.157407407,9609924.49691358,0.3252207817461183
구로시장,591778577.0,1820386471.0,990.0,597756.1383838383,1838774.2131313132,0.32508403376285033
등나무근린공원,8200590362.0,25242286623.0,1506.0,5445279.124833997,16761146.496015936,0.32487509885605503
정독도서관,169691359.0,522391594.0,186.0,912319.1344086021,2808556.9569892474,0.32483554664549213
방배역,18225165399.0,56150222334.0,4236.0,4302446.978045326,13255482.137393767,0.3245786862711018
신설동역 12번,421620271.0,1300207350.0,720.0,585583.7097222222,1805843.5416666667,0.3242715640701462
강남시장(강남구 강남시장),2723077304.0,8398649528.0,390.0,6982249.497435898,21534998.78974359,0.32422799581309064
한남오거리,28674693473.0,88449775388.0,4734.0,6057180.708280524,18683940.724123362,0.3241918178674121
전곡시장,986497685.0,3043214061.0,264.0,3736733.6553030303,11527325.988636363,0.32416309376404395
안암역 2번,6739523311.0,20796278547.0,1668.0,4040481.6013189447,12467792.893884892,0.3240735257401243
서서울호수공원,116311929.0,358992927.0,228.0,510140.0394736842,1574530.3815789474,0.3239950435012331
성수대교남단,16549580350.0,51159499808.0,3768.0,4392139.158704883,13577361.944798302,0.32348987797202977
포이사거리(삼호물산),26546167374.0,82081674527.0,6948.0,3820691.907599309,11813712.511082325,0.3234116205227744
화곡4동주민센터,489491578.0,1514643876.0,924.0,529752.79004329,1639224.974025974,0.3231727178620303
화원중학교,1607700141.0,4975954455.0,1104.0,1456250.1277173914,4507205.122282608,0.3230938216053266
동대문패션타운 관광특구,27711590253.0,85865983764.0,8922.0,3105984.112642905,9624073.499663753,0.3227307140527784
양천향교역 5번,2922142553.0,9066912361.0,1428.0,2046318.3144257702,6349378.404061625,0.322286400998996
가로수길,42623815735.0,132307765515.0,10302.0,4137431.1526887985,12842920.35672685,0.32215656858151426
청와대사랑채,1190295888.0,3695753089.0,144.0,8265943.666666667,25664952.006944444,0.3220712691934924
서문여고,290906791.0,904420077.0,72.0,4040372.097222222,12561389.958333334,0.32165008097227366
꿈의숲 장곡 골목형상점가,1436629793.0,4471868605.0,324.0,4434042.570987654,13802063.595679013,0.32125939286179
용두동신동아아파트,768153199.0,2391856141.0,810.0,948337.2827160493,2952908.8160493826,0.32115359524877046
송정체육공원,567930128.0,1768503863.0,744.0,763346.9462365592,2377021.321236559,0.32113592731236235
성곡미술관,5394732569.0,16799287606.0,1026.0,5258023.946393762,16373574.664717348,0.3211286511383511
장스여성병원,2924484485.0,9107762352.0,996.0,2936229.4026104417,9144339.710843373,0.3210980229801235
우장산역 4번,4297069143.0,13392778753.0,1782.0,2411374.378787879,7515588.525813692,0.32084970731241647
장안초등학교,16559800.0,51621805.0,30.0,551993.3333333334,1720726.8333333333,0.32079079760965357
덕성여대시반거리,1564846144.0,4879233177.0,816.0,1917703.6078431373,5979452.422794118,0.3207155893627832
석관고등학교,398282716.0,1242746088.0,366.0,1088204.1420765028,3395481.1147540985,0.32048599456142485
서울세관,10180183717.0,31810096485.0,2136.0,4766003.612827715,14892367.268258426,0.32002995406821383
가산동우체국,3316675177.0,10367696594.0,1320.0,2512632.709848485,7854315.601515152,0.3199047297467625
고려대역 4번,369308327.0,1155052541.0,312.0,1183680.5352564103,3702091.4775641025,0.319732924599488
신곡초등학교,333777170.0,1044398253.0,258.0,1293709.96124031,4048055.2441860465,0.3195880202223969
보인중학교,1910464679.0,5981425528.0,720.0,2653423.1652777777,8307535.455555555,0.3193995595292146
용두초등학교,251334235.0,787328606.0,210.0,1196829.6904761905,3749183.838095238,0.3192240610650441
방화역 2번,3234024693.0,10131133608.0,564.0,5734086.335106383,17963002.85106383,0.3192164685742836
군자초등학교,129416472.0,406020134.0,72.0,1797451.0,5639168.527777778,0.3187439763763045
영등포동성당,161866990.0,508026975.0,168.0,963493.9880952381,3023970.089285714,0.31861888829820506
보라매공원,24673402542.0,77514786561.0,5418.0,4553968.723145072,14306900.435769657,0.3183057534781877
수유역,52456106420.0,164947336798.0,11784.0,4451468.637135099,13997567.616938222,0.3180172983589271
응암오거리상점가,7090307134.0,22300815722.0,2388.0,2969140.3408710216,9338700.051088776,0.31793936250526184
서울서부지방법원,5741530094.0,18084825128.0,2658.0,2160094.0910458993,6803922.170052671,0.3174777778254888
은천초등학교(은천교앞),1140856834.0,3596449861.0,1290.0,884385.142635659,2787945.6286821705,0.31721750006068
서대문소방서,1217687324.0,3841813421.0,324.0,3758294.2098765434,11857448.830246914,0.31695639287007427
뱅뱅사거리,38181856357.0,120542461356.0,8196.0,4658596.43204002,14707474.543191802,0.3167502631644206
압구정역,27403881080.0,86527729132.0,6744.0,4063446.18623962,12830327.569988137,0.3167063478367121
국립4.19민주묘지,1363533089.0,4306296678.0,216.0,6312653.189814814,19936558.694444444,0.31663705289187694
영등포청과시장(조광시장),1315457825.0,4164056176.0,780.0,1686484.391025641,5338533.558974359,0.31590779984712675
망우본동주민센터,3083970144.0,9762686415.0,1476.0,2089410.6666666667,6614286.189024391,0.3158935986371124
신당 미래유산 먹거리 골목형상점가,3026987745.0,9582520932.0,312.0,9701883.798076924,30713208.115384616,0.3158863692007848
경리단길북측,7036052793.0,22288286453.0,3114.0,2259490.2996146437,7157445.874438022,0.31568388210718407
혜화역 1번,457034698.0,1449708857.0,540.0,846360.5518518519,2684646.0314814816,0.31525964388862115
가락시장역,19666654629.0,62508452912.0,4776.0,4117808.7581658293,13088034.529313233,0.3146239222507539
영등포청과시장교차로,2081782519.0,6617079221.0,1416.0,1470185.3947740113,4673078.545903955,0.31460746493607683
중앙고등학교,1617544994.0,5141608986.0,690.0,2344268.107246377,7451607.226086956,0.3145989900057328
논현역,35612207050.0,113382965190.0,7818.0,4555155.672806344,14502809.566385265,0.3140878084315692
영등포유통상가,2051579385.0,6533510421.0,312.0,6575574.951923077,20940738.528846152,0.3140087415190793
당산2동(영등포우체국),6685305950.0,21321623926.0,1704.0,3923301.613849765,12512690.09741784,0.3135458149530444
국민대학교앞,501836339.0,1601385771.0,414.0,1212165.0700483092,3868081.572463768,0.3133762945118613
대림중앙시장,1945905853.0,6216265428.0,1110.0,1753068.336036036,5600239.124324325,0.3130345503322674
상수역 4번,2756522121.0,8815112231.0,1500.0,1837681.414,5876741.487333333,0.31270414360763005
성동초등학교,471004861.0,1511473017.0,372.0,1266142.0994623655,4063099.5080645164,0.3116197614528768
화계역 2번,62109152.0,199556454.0,72.0,862627.1111111111,2771617.4166666665,0.31123599740853286
한양대역 4번,523917983.0,1683718253.0,240.0,2182991.595833333,7015492.720833333,0.31116725263653716
교육개발원입구사거리,5323983916.0,17122006214.0,1500.0,3549322.6106666666,11414670.809333334,0.3109439308371927
우이천 계성교,923392749.0,2970026080.0,762.0,1211801.5078740157,3897672.0209973752,0.3109039194026202
중구청(퇴계로4가),1987332308.0,6397001843.0,846.0,2349092.5626477543,7561467.8995271865,0.3106662084480503
배문고등학교,1107307111.0,3565240522.0,792.0,1398115.0391414142,4501566.315656566,0.3105841258583114
강서새말어린이공원,57327177.0,184609686.0,96.0,597158.09375,1923017.5625,0.3105317940901541
신원동주민센터,4721135642.0,15208028966.0,984.0,4797902.075203252,15455313.989837399,0.310437049571306
떡전교사거리,373086167.0,1201967891.0,504.0,740250.3313492064,2384856.926587302,0.31039611772790693
미아역 8번,1897099989.0,6113582205.0,786.0,2413613.217557252,7778094.408396946,0.3103090668263943
윗방죽마을공원,2153315132.0,6944782548.0,558.0,3858987.691756272,12445846.860215053,0.31006228303291145
마장역 3번,2394157982.0,7744074170.0,294.0,8143394.4965986395,26340388.333333332,0.3091600014982811
학동사거리,45159392667.0,146319785784.0,9714.0,4648897.742124768,15062773.912291538,0.30863490145936334
어린이대공원역 4번,717763984.0,2325693586.0,426.0,1684891.9812206572,5459374.615023474,0.3086236245052791
"강남구청(청담역_8번, 강남세무서)",6784803658.0,21985841363.0,1956.0,3468713.526584867,11240205.195807772,0.30859877254541435
용산구청,6046161644.0,19593048186.0,1998.0,3026106.928928929,9806330.423423423,0.3085870859195977
경희대학교(경희대),17403772900.0,56400082181.0,5598.0,3108926.920328689,10075041.475705609,0.3085770840572102
이화사거리,6504988863.0,21101403288.0,1464.0,4443298.403688525,14413526.836065574,0.3082728088846714
숭실대입구역 4번,5349385975.0,17360648372.0,1890.0,2830362.9497354496,9185528.23915344,0.3081328450628445
성미산체육관,1259270742.0,4093928267.0,462.0,2725694.2467532465,8861316.595238095,0.30759472562101925
몽촌토성역,6781856330.0,22058841353.0,1812.0,3742746.3189845476,12173753.50607064,0.30744390521117143
강남구청역 2번,1158376728.0,3775346044.0,210.0,5516079.657142857,17977838.304761905,0.3068266364194508
동대부고,1626630488.0,5303901852.0,1086.0,1497818.1289134438,4883887.524861879,0.30668563133132426
명동 남대문 북창동 다동 무교동 관광특구,212279773084.0,692435812750.0,32748.0,6482220.993159887,21144369.511115182,0.3065696042510187
보광시장,19527960.0,63712521.0,18.0,1084886.6666666667,3539584.5,0.306501134996683
간데메공원,1456209234.0,4754944507.0,1122.0,1297869.192513369,4237918.4554367205,0.30625157283249865
석촌고분역 3번,848456606.0,2771546877.0,684.0,1240433.634502924,4051969.1184210526,0.30613106819192365
부암동주민센터,65345212.0,213516961.0,78.0,837759.1282051282,2737396.935897436,0.3060422539453435
면동초등학교,1074026936.0,3518992061.0,750.0,1432035.9146666666,4691989.414666667,0.3052086840158404
연희임광아파트,836319712.0,2744224185.0,120.0,6969330.933333334,22868534.875,0.3047563375366142
낙성대역 5번(관악중학교),7455826.0,24467399.0,72.0,103553.13888888889,339824.9861111111,0.3047249117080242
국제신학대학원대학교(남서울중학교),578127382.0,1900383369.0,366.0,1579583.0109289617,5192304.286885246,0.30421618681298823
관악종합시장(신원시장),61710290.0,203089587.0,96.0,642815.5208333334,2115516.53125,0.3038574794088286
대림차이나타운(대림역 12번),1235511546.0,4068710143.0,780.0,1583989.1615384615,5216295.055128206,0.3036617263398898
신방화역 8번,511984764.0,1687463102.0,486.0,1053466.5925925926,3472146.300411523,0.30340501276335463
양목초등학교,134660775.0,444660419.0,264.0,510078.6931818182,1684319.768939394,0.30283958105117514
잠실역,49964967764.0,165175162346.0,11484.0,4350833.138627656,14383068.82149077,0.3024968588154682
회현역,6504792883.0,21504638698.0,1902.0,3419975.2276550997,11306329.494216613,0.3024832443990313
답십리현대시장,713906203.0,2362299947.0,570.0,1252467.0228070174,4144385.8719298244,0.30220811032342626
한영중고,2001196288.0,6622082571.0,1104.0,1812677.7971014492,5998263.198369565,0.3022004432206588
강남을지병원,18045087599.0,59732088776.0,6522.0,2766802.759736277,9158553.936829194,0.30210039475884537
응암동우체국,1460742795.0,4836788988.0,774.0,1887264.5930232557,6249081.379844962,0.3020067235978416
배화여자대학교(박노수미술관),5421505389.0,17957694506.0,2952.0,1836553.3160569107,6083229.846205962,0.3019043111123521
서울시립대,2044860524.0,6776240801.0,954.0,2143459.6687631025,7102977.7788259955,0.3017691643570622
강서구청,19119189304.0,63390592206.0,7500.0,2549225.2405333333,8452078.9608,0.30160925523251925
광화문역,62919222894.0,208756196547.0,13464.0,4673144.897058823,15504768.014483066,0.30140050419932884
새남터성지,225424399.0,748029295.0,354.0,636792.0875706215,2113077.104519774,0.30135771487398766
성서초등학교,1296681159.0,4304965046.0,822.0,1577470.996350365,5237183.754257907,0.30120596686489337
동대문역사문화공원역 5번,3502889228.0,11644611730.0,1218.0,2875935.326765189,9560436.559934318,0.30081631824404337
금천철쭉어린이공원(금하마을),295967118.0,983946887.0,330.0,896870.0545454546,2981657.2333333334,0.3007958274072978
서울공연예술고등학교,509181775.0,1693207995.0,288.0,1767992.2743055555,5879194.427083333,0.30072015753740877
종로구청,17488827666.0,58170723946.0,2814.0,6214935.204690832,20671899.056858566,0.3006465534490324
도곡1동,5062286856.0,16845484510.0,2214.0,2286489.0948509485,7608619.923215899,0.3005129863136243
뚝섬역상점가,6809987959.0,22687539447.0,1854.0,3673132.663969795,12237076.29288026,0.3001642366246329
강남구청역,27827879027.0,92944320874.0,5544.0,5019458.698953824,16764848.642496392,0.299403758780753
경의선책거리,6165379665.0,20603734030.0,5112.0,1206060.184859155,4030464.4033646323,0.29923603440147883
안암역,5694462564.0,19054475642.0,1710.0,3330095.066666667,11142968.211695906,0.29885170660105853
홍대입구역(홍대),102827723451.0,344591003250.0,29406.0,3496827.975617221,11718390.915119363,0.2984051309557804
종암중학교,2512820292.0,8426862449.0,708.0,3549181.2033898304,11902348.09180791,0.29819168251621236
성수1가1동주민센터,723095613.0,2428969841.0,438.0,1650903.2260273972,5545593.244292238,0.2976964146670111
북촌(안국역),36945671412.0,124121232517.0,6246.0,5915093.085494717,19872115.35654819,0.2976579483042099
신중초등학교,353930195.0,1189554532.0,372.0,951425.2553763441,3197727.2365591396,0.2975317108034859
봉천역 1번(관악초등학교),581692869.0,1956264073.0,672.0,865614.3883928572,2911107.251488095,0.29734884826052826
서울지방병무청,1475466933.0,4972044107.0,444.0,3323123.722972973,11198297.538288288,0.2967525832932037
종로6가,2808776519.0,9465082667.0,1092.0,2572139.6694139196,8667658.11996337,0.29675139856863547
길동역,26545497774.0,89528669767.0,6276.0,4229684.1577437855,14265243.748725303,0.29650276099360284
도봉역 3번,843936237.0,2846831727.0,750.0,1125248.316,3795775.636,0.29644753112588873
구역삼세무서,17169966198.0,57987337760.0,6204.0,2767563.861702128,9346766.241134752,0.2960985425656831
공덕래미안3차아파트,663479644.0,2245064444.0,96.0,6911246.291666667,23386087.958333332,0.2955281064528765
중부시장(신중부시장),2462085312.0,8339871609.0,1194.0,2062048.0,6984817.092964824,0.29521861096075297
중곡어린이공원,1236201821.0,4190395429.0,336.0,3679172.086309524,12471414.967261905,0.29500839287021857
옥정중학교,8986133.0,30467608.0,36.0,249614.80555555556,846322.4444444445,0.2949405480075758
강남구청역 4번,100626397.0,341275982.0,54.0,1863451.7962962964,6319925.592592592,0.2948534391734605
서울여자간호대학교,945646461.0,3207597982.0,816.0,1158880.4669117648,3930879.879901961,0.29481452049373436
남영역 1번,4691004342.0,15913562679.0,1818.0,2580310.419141914,8753334.806930693,0.294780272439583
신논현역 1번,3079440091.0,10449151983.0,1596.0,1929473.74122807,6547087.708646617,0.2947071777700259
내방역 4번,1028227626.0,3490838499.0,366.0,2809365.098360656,9537810.106557377,0.29455032832213535
미아초등학교,346989082.0,1178489515.0,240.0,1445787.8416666666,4910372.979166667,0.29443544264371324
망우3동주민센터,522971438.0,1777816599.0,216.0,2421164.064814815,8230632.402777778,0.2941650102120573
중부경찰서(영화인의거리),10638958748.0,36182398917.0,4002.0,2658410.4817591202,9041079.189655172,0.2940368540075261
"신림역 5번(신림동주민센터, 신림동별빛거리)",5124584081.0,17456526452.0,2424.0,2114102.343646865,7201537.315181518,0.2935626451855131
역삼역,89264194240.0,304156558362.0,20598.0,4333634.05379163,14766315.096708419,0.2934810767215476
동문시장,479091285.0,1632734805.0,228.0,2101277.5657894737,7161117.565789473,0.293428720654975
건대입구역 1번,3160978208.0,10776812790.0,1296.0,2439026.3950617285,8315441.967592592,0.2933128996110176
경복아파트교차로,4212326896.0,14365748454.0,1776.0,2371805.6846846845,8088822.327702703,0.29322014856992146
삼성역,47747026800.0,162954761117.0,6090.0,7840234.285714285,26757760.446141217,0.2930078659421192
서울숲역 1번,272302049.0,930508689.0,390.0,698210.3820512821,2385919.7153846156,0.2926378358622721
서울시청,30210424534.0,103263389460.0,2832.0,10667522.78742938,36463061.25,0.2925569719527973
서원동상점가,24564324750.0,83982388613.0,5406.0,4543900.24972253,15535033.039770626,0.29249376155749846
월드컵경기장역(월드컵경기장),3137674052.0,10736084317.0,480.0,6536820.941666666,22366842.327083334,0.2922549748451272
을지로입구역,40695919648.0,139249048738.0,5736.0,7094825.60111576,24276333.46199442,0.2922527659386042
신서초등학교,1346552518.0,4615543836.0,840.0,1603038.7119047618,5494695.042857143,0.2917429810756541
서울시인재개발원,193680702.0,663982226.0,114.0,1698953.5263157894,5824405.49122807,0.2916956123461052
종암초등학교,838092653.0,2874659597.0,90.0,9312140.58888889,31940662.18888889,0.2915450072330773
아카데미하우스,2789109353.0,9579603928.0,678.0,4113730.609144543,14129209.333333334,0.29115080059289067
화곡중앙시장,719794144.0,2472465439.0,648.0,1110793.4320987654,3815533.0848765434,0.2911240467292938
장로회신학대학교,517042712.0,1776100739.0,450.0,1148983.8044444444,3946890.531111111,0.2911111406277051
명지대학교교회,2639943733.0,9073078834.0,2490.0,1060218.3666666667,3643806.7606425704,0.29096448750199405
서강대역 1번,3975632910.0,13665816759.0,2280.0,1743698.644736842,5993779.280263158,0.29091806074318516
양천향교역 2번,1096317478.0,3773336622.0,474.0,2312906.0717299576,7960625.784810127,0.2905432480123953
신월4동주민센터,754488109.0,2602325598.0,726.0,1039239.8195592286,3584470.520661157,0.2899284046469269
삼청동,15914540340.0,55102211721.0,3816.0,4170477.0283018867,14439782.945754716,0.2888185399994536
방배역 3번,8058351.0,27950789.0,60.0,134305.85,465846.48333333334,0.2883049562572277
포스코사거리,67831258753.0,235379835428.0,10032.0,6761489.110147528,23462902.25558214,0.28817786633956927
연희대우아파트앞,2507733710.0,8719142878.0,1314.0,1908473.1430745814,6635572.96651446,0.28761241157401757
자양4동주민센터,1165630362.0,4053668080.0,1188.0,981170.3383838384,3412178.5185185187,0.28754953266918687
언북초등학교,701803722.0,2441867102.0,306.0,2293476.2156862747,7979957.849673202,0.28740455261680337
광나루역 1번,4769420596.0,16618439445.0,666.0,7161292.186186186,24952611.77927928,0.2869956960630848
방배초등학교,611727709.0,2134786429.0,882.0,693568.8310657596,2420392.776643991,0.28655218184357306
서빙고동주민센터,487084243.0,1701248496.0,48.0,10147588.395833334,35442677.0,0.2863098742748279
장지역(가든파이브),11727236089.0,40962387891.0,3078.0,3810018.2225471083,13308118.22319688,0.2862927844979622
청계산입구역 2번(내곡동주민센터),1610976367.0,5627302856.0,252.0,6392763.361111111,22330566.888888888,0.2862785970871158
신월1파출소,753322659.0,2633364029.0,1044.0,721573.4281609196,2522379.3381226053,0.28606856124106345
서일대학교,2018244735.0,7055928039.0,1404.0,1437496.25,5025589.771367521,0.28603533423875954
방학동도깨비시장,1885009414.0,6628155780.0,1080.0,1745379.0870370371,6137181.277777778,0.2843942533287894
종로4가,2895499616.0,10198940081.0,984.0,2942580.9105691058,10364776.505081302,0.28390201266052517
푸른동산공원,327870306.0,1156541692.0,660.0,496773.1909090909,1752335.896969697,0.28349199018758764
우면주공아파트,1366326305.0,4825347808.0,816.0,1674419.4914215687,5913416.431372549,0.2831560250920673
이경시장,416735534.0,1476074443.0,168.0,2480568.654761905,8786157.398809524,0.28232690835905216
곰달래도서관,279490496.0,992077544.0,510.0,548020.5803921568,1945250.0862745098,0.2817224295523415
까치산역,12499059215.0,44411642560.0,3078.0,4060772.974333983,14428733.775178688,0.2814365444402063
성산중학교,3393896628.0,12064368619.0,2634.0,1288495.3029612757,4580246.2486712225,0.281315726929547
대방역 6번,466630762.0,1660518578.0,222.0,2101940.3693693695,7479813.414414414,0.281015080579243
서울역,35685843215.0,127031319406.0,5676.0,6287146.44379845,22380429.77554616,0.28092161351914974
금천세무서,80470568.0,286462780.0,264.0,304812.75757575757,1085086.2878787878,0.28091107682471
영등포구청역 2번,2642916756.0,9421802367.0,1086.0,2433625.005524862,8675692.787292818,0.28051074020156214
구산보건지소,692319403.0,2468494339.0,1416.0,488926.1320621469,1743286.9625706214,0.2804622202538501
송파나루역 3번,161591141.0,576687882.0,120.0,1346592.8416666666,4805732.35,0.2802055427965452
당고개역 5번,561748235.0,2004793923.0,738.0,761176.4701897019,2716522.9308943087,0.28020248293619754
경수초등학교,6293279196.0,22464651672.0,3288.0,1914014.3540145985,6832314.98540146,0.28014141006441506
남구로시장,1865143460.0,6658865544.0,1716.0,1086913.4382284381,3880457.7762237764,0.2800992823290441
역삼역 8번,1015402625.0,3625898067.0,294.0,3453750.425170068,12332986.622448979,0.2800416907031601
이태원 관광특구,61147574741.0,218393686329.0,16662.0,3669882.0514344014,13107291.221281959,0.27998783192332766
중암중학교,47214865.0,169195101.0,180.0,262304.80555555556,939972.7833333333,0.2790557452369735
길음시장,170987411.0,613811529.0,240.0,712447.5458333333,2557548.0375,0.27856663311385926
신월2동주민센터,207077479.0,744099277.0,408.0,507542.8406862745,1823772.737745098,0.27829281038261244
돌곶이역 1번,1855088494.0,6674850415.0,504.0,3680731.138888889,13243750.823412698,0.2779221074125
독립문역 1번,1232450255.0,4437101484.0,216.0,5705788.217592592,20542136.5,0.27776021338348095
시립서북병원,1401235488.0,5068160481.0,1950.0,718582.3015384616,2599056.656923077,0.27647812125387194
청량초등학교,88555798.0,320412971.0,210.0,421694.2761904762,1525776.0523809523,0.2763801906134443
언주역(차병원),12582870224.0,45609617055.0,5682.0,2214514.2949665613,8027035.736536431,0.27588195289661155
남가좌동현대아파트,131571146.0,477209304.0,144.0,913688.5138888889,3313953.5,0.2757095155043331
영동대교남단교차로,3026568757.0,11013951364.0,852.0,3552310.7476525824,12927172.962441314,0.2747940913278941
천동초등학교,204832295.0,745442931.0,216.0,948297.6620370371,3451124.6805555555,0.27477931104024383
광진초등학교,286639081.0,1045778365.0,408.0,702546.7671568628,2563182.2671568627,0.27409161500486773
대림성모병원,3027616721.0,11056926414.0,948.0,3193688.5242616036,11663424.487341773,0.27382082575556516
국회의사당역(국회의사당),67865283311.0,247942852592.0,11268.0,6022833.094692936,22004158.02200923,0.2737134085598147
영등포본동주민센터,93617997.0,342519994.0,72.0,1300249.9583333333,4757222.138888889,0.27332126194069706
역삼역 4번,193634344.0,710121627.0,216.0,896455.2962962963,3287600.125,0.2726777169398898
남산케이블카,6285710936.0,23053001689.0,810.0,7760136.958024692,28460495.912345678,0.27266344837858136
망원역 1번,1370752273.0,5047827540.0,1386.0,988998.753968254,3642011.212121212,0.27155291303791257
연희세브란스병원,1294806119.0,4778269717.0,546.0,2371439.7783882786,8751409.738095239,0.270978030895446
성내중학교,82670898.0,305275287.0,204.0,405249.5,1496447.4852941176,0.27080769888851175
한겨레신문사,873693365.0,3235954381.0,546.0,1600170.9981684983,5926656.375457875,0.26999557537952823
세검정초등학교,552037816.0,2045948756.0,558.0,989315.082437276,3666574.831541219,0.26981996219655074
광운대학교 남단,415592807.0,1540762709.0,534.0,778263.6835205993,2885323.425093633,0.2697318701785896
상도도깨비 골목형상점가,542582438.0,2011713240.0,228.0,2379747.535087719,8823303.684210526,0.26971162052897757
KB국민은행 서강지점,984672955.0,3651514138.0,234.0,4208004.081196581,15604761.273504274,0.269661548000831
서울금융고등학교,396627507.0,1470988167.0,198.0,2003169.2272727273,7429233.166666667,0.26963337700322915
선정릉역,10281162016.0,38160516701.0,4110.0,2501499.2739659366,9284797.25085158,0.2694188366618888
뚝섬역교차로,1197955273.0,4452529989.0,534.0,2243361.9344569286,8338071.140449438,0.2690504670287578
성심여자고등학교,1037261852.0,3865972484.0,780.0,1329822.8871794872,4956374.97948718,0.26830554441162957
선정릉역 4번,2555106427.0,9530098649.0,672.0,3802241.706845238,14181694.418154761,0.2681091267893758
양지어린이공원,926637318.0,3457865314.0,798.0,1161199.6466165413,4333164.553884712,0.26797958678387085
경복고등학교,493564958.0,1841868815.0,294.0,1678792.3741496599,6264859.914965986,0.2679696588489121
충신시장옆,494648035.0,1848258442.0,162.0,3053382.9320987654,11409002.728395062,0.2676292577702183
경희대후문,1255812474.0,4693126472.0,804.0,1561955.8134328357,5837221.980099503,0.2675854745215994
사근동살곶이상점가,1398543560.0,5231286828.0,852.0,1641483.0516431925,6140008.014084507,0.2673421676124542
숙대입구역 1번,1415409631.0,5304744027.0,624.0,2268284.6650641025,8501192.350961538,0.2668195908786307
평창동서측,549023317.0,2059003751.0,600.0,915038.8616666667,3431672.9183333335,0.2666451271559631
서초역,24947653646.0,93776827123.0,5598.0,4456529.768846016,16751844.787959985,0.2660321788588352
강변역(테크노마트),6399512699.0,24083358896.0,1866.0,3429535.20846731,12906408.840300107,0.26572342863946996
개나리아파트,4556130371.0,17150173586.0,2226.0,2046779.1424079065,7704480.496855346,0.2656608895620306
용두희망어린이공원,101782043.0,383807538.0,72.0,1413639.486111111,5330660.25,0.2651903178618654
이대역 5번,928020834.0,3500420547.0,630.0,1473048.9428571428,5556223.090476191,0.26511695424578363
강서구청가양동별관,254215658.0,960913139.0,120.0,2118463.816666667,8007609.491666666,0.26455633468031914
화랑대철도공원,277234183.0,1048385858.0,312.0,888571.0993589744,3360211.0833333335,0.2644390716304378
대원종합시장,11686746.0,44194537.0,54.0,216421.22222222222,818417.3518518518,0.2644387020051822
우장산롯데캐슬아파트앞,972839165.0,3679656409.0,420.0,2316283.726190476,8761086.688095238,0.2643831534434986
가리봉파출소,390302865.0,1476932151.0,624.0,625485.3605769231,2366878.4471153845,0.2642659412185821
역촌역 2번,90438174.0,342503876.0,192.0,471032.15625,1783874.3541666667,0.26405007457492247
가좌역 3번,234970064.0,891160363.0,468.0,502072.7863247863,1904188.8098290598,0.26366754375048435
장지동주민센터(한림연예예술고교),942594095.0,3576767375.0,918.0,1026790.9531590414,3896260.75708061,0.2635324012370248
문정역,16914077008.0,64288887819.0,14298.0,1182968.0380472792,4496355.281787663,0.2630948766079166
가산디지털단지,73690614962.0,280204098671.0,20034.0,3678277.6760507138,13986428.005939903,0.2629890687235214
KT금천빌딩(금천구시설관리공단),729876811.0,2776331524.0,426.0,1713325.8474178403,6517210.150234742,0.26289252731187873
월계역 3번,482551375.0,1839676023.0,336.0,1436164.806547619,5475226.258928572,0.2623023668118981
장승배기역 5번,97214763.0,371497382.0,72.0,1350205.0416666667,5159685.861111111,0.26168357493297223
NH농협은행 보광동지점,261515721.0,1000897480.0,426.0,613886.6690140845,2349524.600938967,0.26128122632499784
화원어린이공원,111639079.0,427321862.0,180.0,620217.1055555556,2374010.3444444444,0.26125290776721366
세종대왕기념관교차로,185790857.0,712629819.0,102.0,1821478.9901960783,6986566.852941177,0.26071159534232174
양재근린공원(양재2동주민센터),144660492.0,555879661.0,36.0,4018347.0,15441101.694444444,0.2602370659501428
법제교육센터(버들어린이공원),545098439.0,2095978192.0,402.0,1355966.2661691543,5213876.099502487,0.2600687550474285
압구정로데오역(압구정로데오),42927409894.0,165472547644.0,12738.0,3370027.468519391,12990465.351232532,0.2594231520889776
63빌딩,4867767569.0,18771169350.0,924.0,5268146.71969697,20315118.344155844,0.25932148808832733
까치산역 3번,10190864568.0,39320566064.0,4086.0,2494093.1395007344,9623241.816935878,0.25917390282258074
성원어린이공원,992124587.0,3837925566.0,732.0,1355361.4576502733,5243067.713114754,0.25850542693927797
영진시장A동,8737134.0,33804668.0,90.0,97079.26666666666,375607.4222222222,0.25845939383282807
이태원(이태원역),53387612868.0,207165991652.0,15756.0,3388398.887281036,13148387.385884743,0.2577045220707903
문정동성당,834960813.0,3243729409.0,306.0,2728630.1078431373,10600422.905228758,0.2574076649807259
선유도역 6번,4415134458.0,17156150281.0,1014.0,4354175.99408284,16919280.35601578,0.25734995238935676
신정역 1번,201806279.0,789779913.0,264.0,764417.7234848485,2991590.5795454546,0.25552217228902857
창신역 4번,308703162.0,1208424818.0,252.0,1225012.5476190476,4795336.579365079,0.25545913771526
강북문화예술회관,722589255.0,2829063859.0,438.0,1649747.1575342466,6459049.906392694,0.25541638188945526
